n,target_p,stimulus_r,stimulus_x,utility,vector_mi,is_argmax,argmax_r,quad_density_integral,quad_empty_windows,post_mu_median,post_sigma_median,ess
5,0.5,0.78,31.48690913435065,0.07126542507221229,0.11276087822781033,False,0.7,1.000422951398451,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.5,0.82,32.181513994627295,0.06898087355001509,0.11356104218399904,False,0.7,1.000422951398451,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.5,0.86,33.00320599752479,0.06557716313818956,0.11256437991947033,False,0.7,1.000422951398451,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.5,0.9,33.97200411830268,0.06097051494474093,0.10933211315712649,False,0.7,1.000422951398451,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.5,0.94,35.28061390183042,0.05437641886788652,0.10271716378991674,False,0.7,1.000422951398451,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.5,0.98,37.6738633283146,0.04297328149120849,0.08792353563914465,False,0.7,1.000422951398451,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.02,18.351535611736168,0.013314336969081908,0.0627846353285118,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.06,20.70793354874318,0.009171086461751354,0.07200050986809242,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.1,21.980999331995903,0.006124696906215699,0.0748694129775403,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.14,22.921759522495297,0.004043112177179897,0.0753207738060217,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.18,23.668422984388698,0.0030604652636788687,0.07461197879830672,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.22,24.30168827667126,0.003202739764250895,0.07352180318874113,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.26,24.87529739119726,0.004537684119778396,0.07252932273894963,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.3,25.4137017019257,0.00717217885591015,0.07199895159261682,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.34,25.934670180219072,0.011224429302208905,0.07222512163175143,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.38,26.42583059457804,0.016494424198687074,0.07337968888646285,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.42,26.89625855093871,0.022826946691424155,0.0755055561107485,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.46,27.38670318838566,0.03059128709140546,0.07883158427077275,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.5,27.836740702881258,0.038480600511601626,0.08278677174771898,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.54,28.31187323926025,0.04720423798189721,0.0876524027675546,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.58,28.809011445547387,0.056265703242921905,0.0930964201000799,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.62,29.286745541530603,0.0644487822556411,0.09822583078168101,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.66,29.774204088774955,0.07190864986043466,0.10296057413795978,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.7,30.3118329402365,0.07884074354092396,0.10727395118686978,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.74,30.87506245183881,0.08454087570216473,0.11058734922330349,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.78,31.48690913435065,0.08896860185525063,0.11276087822781033,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
