dgp,design,design_r_prior,n,fit,fit_r_prior,target,n_rep,coverage,coverage_se,z_mean,z_mean_se,z_sd,p_abs_z_gt_4,p_abs_z_gt_4_se,miss_halfwidths_mean,abs_miss_halfwidths_mean,dangerous_error,dangerous_error_se,bias,bias_se,rmse,mean_width,median_width,mean_post_sd,target_true,r_mean,r_sd,r_mass_at_zero,r_mass_at_max,max_boundary_mass,ess_min,frac_below_ess_floor,x_max_mean,frac_above_onset,design_kl_nats,realized_flips_mean,frac_zero_flips,frac_all_equal,fit_seconds_mean,design_seconds_mean,n_blind,coverage_blind,coverage_blind_se,bias_blind,mean_width_blind,n_informed,coverage_informed,coverage_informed_se,bias_informed,mean_width_informed
probit,mi3,heavy_tail,50,probit,,q0.99,6,1.0,0.0,-0.1288017941846498,0.38147839421112234,0.9344274137135418,0.0,0.0,0.07200610819958769,0.3464340449026618,0.16666666666666666,0.15214515486254615,0.8647789411896376,0.9540850693328667,2.3020065627066693,10.161680219345442,10.099111903528126,2.746416318434122,36.979043622122525,,,,,3.2056113195111234e-15,2117.1767081535304,0.0,34.80737018425461,0.14333333333333334,0.0,0.0,1.0,0.0,2.1559493144353232,2.6041059494018555,6,1.0,0.0,0.8647789411896376,10.161680219345442,0,,,,
probit,mi3,heavy_tail,50,robit,heavy_tail,q0.5,6,0.8333333333333334,0.15214515486254612,0.46335714559394264,0.3609325617392319,0.8841006078167045,0.0,0.0,-0.23470547653823245,0.3634478812290465,0.0,0.0,-0.264930910830562,0.21742937026969308,0.5536840640589971,3.0462373448026114,2.903503207260094,0.7707898706722404,30.0,0.37610173698458366,0.0964538759559595,0.0,0.04726447475155302,9.941393378210355e-15,2117.1767081535304,0.0,34.80737018425461,0.14333333333333334,0.0,0.0,1.0,0.0,25.104260365168255,2.6041059494018555,6,0.8333333333333334,0.15214515486254612,-0.264930910830562,3.0462373448026114,0,,,,
probit,mi3,heavy_tail,50,robit,heavy_tail,q0.95,6,0.8333333333333334,0.15214515486254612,-0.5864007272546532,0.2968436450358608,0.7271154637257117,0.0,0.0,0.3173701915562422,0.4477331192769894,0.0,0.0,2.1629990704033197,0.94548904901028,3.0246177754482373,10.956765452899816,10.802593024858972,2.9519906244344156,34.93456088085442,0.37610173698458366,0.0964538759559595,0.0,0.04726447475155302,9.941393378210355e-15,2117.1767081535304,0.0,34.80737018425461,0.14333333333333334,0.0,0.0,1.0,0.0,25.104260365168255,2.6041059494018555,6,0.8333333333333334,0.15214515486254612,2.1629990704033197,10.956765452899816,0,,,,
probit,mi3,heavy_tail,50,robit,heavy_tail,q0.99,6,0.6666666666666666,0.19245008972987526,-1.1420508194302417,0.16934908433350812,0.4148188450246515,0.0,0.0,0.6174697876529246,0.6174697876529246,0.0,0.0,8.014495695843632,1.7792639176480296,8.947683594200074,24.191866986600058,23.794401105765306,6.542985145705199,36.979043622122525,0.37610173698458366,0.0964538759559595,0.0,0.04726447475155302,9.941393378210355e-15,2117.1767081535304,0.0,34.80737018425461,0.14333333333333334,0.0,0.0,1.0,0.0,25.104260365168255,2.6041059494018555,6,0.6666666666666666,0.19245008972987526,8.014495695843632,24.191866986600058,0,,,,
probit,mi3,near_probit,50,probit,,q0.5,6,1.0,0.0,-0.04107706389781496,0.29886245134837125,0.732060509080872,0.0,0.0,0.02078859271705202,0.2771625311579848,0.0,0.0,-0.038360619764710314,0.18619767002903523,0.41811409778903663,2.6335916219442432,2.8188982368028928,0.6669446485142663,30.0,,,,,3.700663348324626e-14,1517.422072856656,0.0,35.370184254606365,0.25666666666666665,0.0,0.0,1.0,0.0,2.048097292582194,2.479339083035787,6,1.0,0.0,-0.038360619764710314,2.6335916219442432,0,,,,
probit,mi3,near_probit,50,probit,,q0.95,6,1.0,0.0,0.2745617575075802,0.31547088434200415,0.7727426953424774,0.0,0.0,-0.14235749211759696,0.31268949244856764,0.0,0.0,-0.19995289998137386,0.38512470719261394,0.8840737314624525,5.227957042700489,5.61322848443336,1.349908459061746,34.93456088085442,,,,,3.700663348324626e-14,1517.422072856656,0.0,35.370184254606365,0.25666666666666665,0.0,0.0,1.0,0.0,2.048097292582194,2.479339083035787,6,1.0,0.0,-0.19995289998137386,5.227957042700489,0,,,,
probit,mi3,near_probit,50,probit,,q0.99,6,1.0,0.0,0.29859486646915445,0.36065537469710723,0.8834216410001878,0.0,0.0,-0.15556022011197654,0.33800564686552553,0.16666666666666666,0.15214515486254615,-0.26690366540947724,0.5607301276480984,1.2819239239792186,6.890695912060145,7.340321759704452,1.7868535538296502,36.979043622122525,,,,,3.700663348324626e-14,1517.422072856656,0.0,35.370184254606365,0.25666666666666665,0.0,0.0,1.0,0.0,2.048097292582194,2.479339083035787,6,1.0,0.0,-0.26690366540947724,6.890695912060145,0,,,,
probit,mi3,near_probit,50,robit,near_probit,q0.5,6,1.0,0.0,-0.05181508540937521,0.2880778968539504,0.7056438534663019,0.0,0.0,0.025512340390541358,0.26478137131028645,0.0,0.0,-0.029447449439392887,0.17971609415477557,0.4029348889953889,2.6852177797513117,2.879714085983304,0.6794500215885749,30.0,0.04959445020751399,0.04575370514593614,0.13885364820736443,0.0,5.874398368927734e-14,1517.422072856656,0.0,35.370184254606365,0.25666666666666665,0.0,0.0,1.0,0.0,25.453567306200664,2.479339083035787,6,1.0,0.0,-0.029447449439392887,2.6852177797513117,0,,,,
probit,mi3,near_probit,50,robit,near_probit,q0.95,6,1.0,0.0,0.1989751683607163,0.305614797464933,0.7486003116331117,0.0,0.0,-0.1030496116936875,0.29368953803005954,0.0,0.0,-0.10525516113396331,0.3987295481019293,0.8977777629197441,5.461422212753642,5.817271374788085,1.4078218655053751,34.93456088085442,0.04959445020751399,0.04575370514593614,0.13885364820736443,0.0,5.874398368927734e-14,1517.422072856656,0.0,35.370184254606365,0.25666666666666665,0.0,0.0,1.0,0.0,25.453567306200664,2.479339083035787,6,1.0,0.0,-0.10525516113396331,5.461422212753642,0,,,,
probit,mi3,near_probit,50,robit,near_probit,q0.99,6,1.0,0.0,0.0723889141143431,0.3300973123081774,0.8085699806191758,0.0,0.0,-0.03811942340157073,0.3074030473554054,0.16666666666666666,0.15214515486254615,0.13276604467250053,0.6041558420197944,1.3574417961191612,7.642051920477036,8.07654173891001,1.9812290869626832,36.979043622122525,0.04959445020751399,0.04575370514593614,0.13885364820736443,0.0,5.874398368927734e-14,1517.422072856656,0.0,35.370184254606365,0.25666666666666665,0.0,0.0,1.0,0.0,25.453567306200664,2.479339083035787,6,1.0,0.0,0.13276604467250053,7.642051920477036,0,,,,
probit,mi3,reference_uniform,50,probit,,q0.5,6,1.0,0.0,-0.0006830101592421774,0.19081355613273887,0.467395848531126,0.0,0.0,0.0001572221020843534,0.18498404418782868,0.0,0.0,-0.007443474868703485,0.13206562811133862,0.2954015165166438,2.8926746290359096,2.903363976998337,0.7297393821276988,30.0,,,,,2.7911501385343867e-15,1721.816140465614,0.0,35.41708542713568,0.2366666666666667,0.0,0.0,1.0,0.0,2.2008255322774253,2.7154943545659385,6,1.0,0.0,-0.007443474868703485,2.8926746290359096,0,,,,
probit,mi3,reference_uniform,50,probit,,q0.95,6,1.0,0.0,-0.3815752126236808,0.16792353379224345,0.4113269735960047,0.0,0.0,0.20069804816209483,0.24287165725436843,0.0,0.0,0.7422299038113293,0.3208530289488486,1.0322977095005241,6.836560363433968,6.97739966118651,1.8097210012896767,34.93456088085442,,,,,2.7911501385343867e-15,1721.816140465614,0.0,35.41708542713568,0.2366666666666667,0.0,0.0,1.0,0.0,2.2008255322774253,2.7154943545659385,6,1.0,0.0,0.7422299038113293,6.836560363433968,0,,,,
probit,mi3,reference_uniform,50,probit,,q0.99,6,1.0,0.0,-0.40267623144990233,0.1685668407428402,0.41290274737295257,0.0,0.0,0.21253651203432714,0.24511294646994441,0.0,0.0,1.0528338909353703,0.43861664975624903,1.4388822151653313,9.224813759389981,9.447480887202715,2.4546080498762133,36.979043622122525,,,,,2.7911501385343867e-15,1721.816140465614,0.0,35.41708542713568,0.2366666666666667,0.0,0.0,1.0,0.0,2.2008255322774253,2.7154943545659385,6,1.0,0.0,1.0528338909353703,9.224813759389981,0,,,,
probit,mi3,reference_uniform,50,robit,reference_uniform,q0.5,6,1.0,0.0,0.01368453264945195,0.1719495024958598,0.42118854264027905,0.0,0.0,-0.006979355127655115,0.16043162292991678,0.0,0.0,-0.020932497720539917,0.12665466384751034,0.2839809656164469,3.085471783859465,3.155597972585209,0.7806964070582724,30.0,0.25040029638951,0.14426131597130235,0.01547049163123375,0.015619618922853545,3.8719994944418335e-15,1721.816140465614,0.0,35.41708542713568,0.2366666666666667,0.0,0.0,1.0,0.0,25.24594247341156,2.7154943545659385,6,1.0,0.0,-0.020932497720539917,3.085471783859465,0,,,,
probit,mi3,reference_uniform,50,robit,reference_uniform,q0.95,6,1.0,0.0,-0.6772319957989402,0.13143362704814066,0.3219453213112102,0.0,0.0,0.3582121098856707,0.3582121098856707,0.0,0.0,1.7018163040827605,0.3677776805152728,1.8901007497664977,9.18049098015438,9.358712826495193,2.436045003988499,34.93456088085442,0.25040029638951,0.14426131597130235,0.01547049163123375,0.015619618922853545,3.8719994944418335e-15,1721.816140465614,0.0,35.41708542713568,0.2366666666666667,0.0,0.0,1.0,0.0,25.24594247341156,2.7154943545659385,6,1.0,0.0,1.7018163040827605,9.18049098015438,0,,,,
probit,mi3,reference_uniform,50,robit,reference_uniform,q0.99,6,1.0,0.0,-0.9619282181039269,0.09079914798023901,0.22241158163104738,0.0,0.0,0.5187264446816904,0.5187264446816904,0.0,0.0,5.2077892989316945,0.6560638653508117,5.410468404783703,19.731145685558513,20.124309472412893,5.327388536537353,36.979043622122525,0.25040029638951,0.14426131597130235,0.01547049163123375,0.015619618922853545,3.8719994944418335e-15,1721.816140465614,0.0,35.41708542713568,0.2366666666666667,0.0,0.0,1.0,0.0,25.24594247341156,2.7154943545659385,6,1.0,0.0,5.2077892989316945,19.731145685558513,0,,,,
robit_1.0,mi2,,50,probit,,q0.5,6,1.0,0.0,-0.10736901388178542,0.37920185596559486,0.9288510566320686,0.0,0.0,0.05390847672397831,0.3407798973605016,0.0,0.0,0.11283862047286301,0.40624242756461026,0.9153671962869092,3.8228233963752327,3.437512976086495,0.9688984495246505,30.0,,,,,1.923924816153873e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,2.126619060834249,1.2484099864959717,1,1.0,0.0,0.42716481562914055,3.2567152569710807,5,1.0,0.0,0.0499733814416075,3.936045024256063
robit_1.0,mi2,,50,probit,,q0.95,6,0.8333333333333334,0.15214515486254612,-0.16376797142958163,0.4168896539066222,1.0211669311167,0.0,0.0,0.08468904304297893,0.3661183167625807,0.0,0.0,0.6141249251520703,0.8057960258091856,1.9035980667521242,7.493308039900923,7.159467956717457,1.9321161777971232,36.504586384524266,,,,,1.923924816153873e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,2.126619060834249,1.2484099864959717,1,1.0,0.0,0.314985679206643,7.499705493558437,5,0.8,0.17888543819998315,0.6739527743411557,7.4920285491694205
robit_1.0,mi2,,50,probit,,q0.99,6,0.8333333333333334,0.15214515486254612,1.1993215916694762,0.5226533831495188,1.2802341010556726,0.0,0.0,-0.6208345698660082,0.6832874991176201,0.6666666666666666,0.19245008972987526,-2.5289121124364713,1.0539451897523349,3.4567902434828643,9.840667157942098,9.543770535826908,2.547632791520327,42.55029017330671,,,,,1.923924816153873e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,2.126619060834249,1.2484099864959717,1,1.0,0.0,-3.0822217976529984,10.055956816717085,5,0.8,0.17888543819998315,-2.4182501753931662,9.797609226187102
robit_1.0,mi2,,50,robit,heavy_tail,q0.5,6,1.0,0.0,-0.096772480713947,0.3081869947208353,0.7549008824278595,0.0,0.0,0.04934507324547217,0.2847741389615161,0.0,0.0,0.10047185707783335,0.39622297363878595,0.8916601472873389,4.489109189721344,4.038517957739426,1.1481974924205174,30.0,0.3766928028632584,0.0961634155404104,0.0,0.04763643722469,2.0162708762390574e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,25.563730994860332,1.2484099864959717,1,1.0,0.0,0.3836446871960639,3.4539174058235,5,1.0,0.0,0.04383729105418723,4.696147546500914
robit_1.0,mi2,,50,robit,heavy_tail,q0.95,6,0.8333333333333334,0.15214515486254612,-0.6097686160497348,0.28076548280977104,0.6877321702701008,0.0,0.0,0.3131146572162063,0.3980477699433025,0.0,0.0,2.025157429016204,0.9040227118163492,2.8613891608270356,11.071256763595342,10.488645349398077,2.84112621148927,36.504586384524266,0.3766928028632584,0.0961634155404104,0.0,0.04763643722469,2.0162708762390574e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,25.563730994860332,1.2484099864959717,1,1.0,0.0,1.6603619211160705,10.880824632338246,5,0.8,0.17888543819998315,2.0981165305962306,11.10934318984676
robit_1.0,mi2,,50,robit,heavy_tail,q0.99,6,1.0,0.0,-0.7234063808850387,0.2198228855874865,0.5384539034755482,0.0,0.0,0.37723775911551066,0.39837392581515035,0.0,0.0,5.004681752706515,1.6935381884829037,6.275922037846179,23.66612585974437,22.927043111840902,6.171726810267571,42.55029017330671,0.3766928028632584,0.0961634155404104,0.0,0.04763643722469,2.0162708762390574e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,25.563730994860332,1.2484099864959717,1,1.0,0.0,4.014110799009423,23.599869413006672,5,1.0,0.0,5.202795943445933,23.67937714909191
robit_1.0,mi2,,50,robit,near_probit,q0.5,6,1.0,0.0,-0.1074315862154472,0.36967404482735583,0.9055127809777768,0.0,0.0,0.05386349974250965,0.3343796192515145,0.0,0.0,0.11255073978229942,0.4055692393657029,0.9138379006278501,3.910064246282811,3.5158513445737007,0.9913414641919372,30.0,0.0499787469169238,0.046069013643795405,0.13763796950553253,0.0,2.730072289522418e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,25.436263918876648,1.2484099864959717,1,1.0,0.0,0.42362272104094956,3.289161480574755,5,1.0,0.0,0.05033634353056939,4.034244799424422
robit_1.0,mi2,,50,robit,near_probit,q0.95,6,0.8333333333333334,0.15214515486254612,-0.2208908706527817,0.39777904765713806,0.9743556971302205,0.0,0.0,0.1139584439635266,0.3494706733815631,0.0,0.0,0.7441796522461862,0.8157544118192956,1.9700455976526225,7.861301458451418,7.502254745011861,2.0233683252061367,36.504586384524266,0.0499787469169238,0.046069013643795405,0.13763796950553253,0.0,2.730072289522418e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,25.436263918876648,1.2484099864959717,1,1.0,0.0,0.4390187507566523,7.848003312193185,5,0.8,0.17888543819998315,0.8052118325440929,7.863961087703065
robit_1.0,mi2,,50,robit,near_probit,q0.99,6,0.8333333333333334,0.15214515486254612,0.8731834829737671,0.470581714894636,1.1526850837757288,0.0,0.0,-0.4518935252788618,0.5800873180280196,0.6666666666666666,0.19245008972987526,-1.945464847236554,1.1044454785438547,3.1438563178384866,10.961656568780652,10.617440708268159,2.8369498617287134,42.55029017330671,0.0499787469169238,0.046069013643795405,0.13763796950553253,0.0,2.730072289522418e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,25.436263918876648,1.2484099864959717,1,1.0,0.0,-2.5327382406570464,11.153403756937003,5,0.8,0.17888543819998315,-1.8280101685524557,10.923307131149382
robit_1.0,mi2,,50,robit,reference_uniform,q0.5,6,1.0,0.0,-0.10078585508777403,0.32917128127173517,0.8063016770939117,0.0,0.0,0.05093498697594311,0.30145445564546103,0.0,0.0,0.10528658035460481,0.40012085736895026,0.9008711153717195,4.290301727843979,3.8462788953250353,1.0906141485843837,30.0,0.2543576303640344,0.1440300253680254,0.014695320216833563,0.016314039726525995,2.313822615734098e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,25.44424605369568,1.2484099864959717,1,1.0,0.0,0.39917603202032836,3.4061001232054906,5,1.0,0.0,0.046508690021460096,4.467142048771677
robit_1.0,mi2,,50,robit,reference_uniform,q0.95,6,0.8333333333333334,0.15214515486254612,-0.4656888430173593,0.3125738006460488,0.7656463185452503,0.0,0.0,0.23994354270072846,0.3686497109856716,0.0,0.0,1.501499936581234,0.8718480146860391,2.460710641890547,10.013907343152571,9.54196759910089,2.577110102020944,36.504586384524266,0.2543576303640344,0.1440300253680254,0.014695320216833563,0.016314039726525995,2.313822615734098e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,25.44424605369568,1.2484099864959717,1,1.0,0.0,1.183683787335859,9.915555200991157,5,0.8,0.17888543819998315,1.5650631664303092,10.033577771584854
robit_1.0,mi2,,50,robit,reference_uniform,q0.99,6,1.0,0.0,-0.2677254884733155,0.24570371995246984,0.6018487417872453,0.0,0.0,0.14138474743785404,0.2608902760270057,0.16666666666666666,0.15214515486254615,2.063692111140824,1.4683203081090321,3.8779695416044575,21.194938504552383,20.48757051905241,5.590392335300476,42.55029017330671,0.2543576303640344,0.1440300253680254,0.014695320216833563,0.016314039726525995,2.313822615734098e-14,310.8345450389142,0.0,37.19932998324958,0.38666666666666666,0.6905666521672292,1.6666666666666667,0.16666666666666666,0.0,25.44424605369568,1.2484099864959717,1,1.0,0.0,1.3621339154285579,21.079857407056835,5,1.0,0.0,2.2040037502832774,21.21795472405149
robit_1.0,mi3,heavy_tail,50,probit,,q0.5,6,1.0,0.0,0.4462230680430781,0.360577747199551,0.8832314932411659,0.0,0.0,-0.22506194303640795,0.3987831188988203,0.0,0.0,-0.361420451714683,0.268538347029913,0.7008487440564015,3.1991905085475096,3.1040662285501988,0.8067309770998411,30.0,,,,,6.953189828748022e-15,2871.5779697562994,0.0,34.80737018425461,0.15,0.16429607074730967,1.1666666666666667,0.3333333333333333,0.0,2.1279748678207397,2.588598370552063,2,1.0,0.0,-0.39057632761938343,2.8977486222547775,4,1.0,0.0,-0.34684251376233277,3.3499114516938757
robit_1.0,mi3,heavy_tail,50,probit,,q0.95,6,1.0,0.0,0.26416069928329433,0.26457648324323413,0.6480773818859473,0.0,0.0,-0.14271341485985348,0.30800556783023825,0.0,0.0,-0.34768600212097905,0.7041041777708222,1.6123582175938747,8.687783818744998,8.388232211833152,2.347510543593403,36.504586384524266,,,,,6.953189828748022e-15,2871.5779697562994,0.0,34.80737018425461,0.15,0.16429607074730967,1.1666666666666667,0.3333333333333333,0.0,2.1279748678207397,2.588598370552063,2,1.0,0.0,-1.0722537718628367,7.814980387095925,4,1.0,0.0,0.014597882749949775,9.124185534569536
robit_1.0,mi3,heavy_tail,50,probit,,q0.99,6,1.0,0.0,1.30985614836802,0.35116797050344256,0.8601823417421681,0.0,0.0,-0.71173917131576,0.7480669336001952,0.8333333333333334,0.15214515486254612,-3.692725077431414,0.9551636670105058,4.265900450242086,11.84344160583647,11.446826233728604,3.2162491087847247,42.55029017330671,,,,,6.953189828748022e-15,2871.5779697562994,0.0,34.80737018425461,0.15,0.16429607074730967,1.1666666666666667,0.3333333333333333,0.0,2.1279748678207397,2.588598370552063,2,1.0,0.0,-4.70541526563181,10.593786707040337,4,1.0,0.0,-3.186379983331216,12.468269055234538
robit_1.0,mi3,heavy_tail,50,robit,heavy_tail,q0.5,6,1.0,0.0,0.41775178760047954,0.3373772875679543,0.8264022053457146,0.0,0.0,-0.21253563181341786,0.3663959929481728,0.0,0.0,-0.3699693812208705,0.26753652005795897,0.7033891461094401,3.4274641857652672,3.2491844819025815,0.8705435247049036,30.0,0.37614189962822436,0.09651276825165482,0.0,0.04738035329073278,2.1877495835364745e-14,2871.5779697562994,0.0,34.80737018425461,0.15,0.16429607074730967,1.1666666666666667,0.3333333333333333,0.0,25.30759608745575,2.588598370552063,2,1.0,0.0,-0.36699232024054673,3.0771200131732535,4,1.0,0.0,-0.3714579117110324,3.6026362720612743
robit_1.0,mi3,heavy_tail,50,robit,heavy_tail,q0.95,6,1.0,0.0,-0.39330721591544854,0.1838881483412035,0.4504321331811695,0.0,0.0,0.2128182171045153,0.21877688323476896,0.0,0.0,1.6588402050257354,0.924105675043402,2.6498315642785544,12.83976547857561,12.37207637418284,3.4759559912715208,36.504586384524266,0.37614189962822436,0.09651276825165482,0.0,0.04738035329073278,2.1877495835364745e-14,2871.5779697562994,0.0,34.80737018425461,0.15,0.16429607074730967,1.1666666666666667,0.3333333333333333,0.0,25.30759608745575,2.588598370552063,2,1.0,0.0,0.6148796188006997,11.313128791713456,4,1.0,0.0,2.180820498138253,13.603083822006685
robit_1.0,mi3,heavy_tail,50,robit,heavy_tail,q0.99,6,1.0,0.0,-0.5460806505169241,0.1515363600699077,0.37118675964993725,0.0,0.0,0.2960784662904033,0.2960784662904033,0.0,0.0,4.775123496900606,1.8591861987404883,6.331245613509857,28.41438314626249,27.235047294416663,7.712138218273711,42.55029017330671,0.37614189962822436,0.09651276825165482,0.0,0.04738035329073278,2.1877495835364745e-14,2871.5779697562994,0.0,34.80737018425461,0.15,0.16429607074730967,1.1666666666666667,0.3333333333333333,0.0,25.30759608745575,2.588598370552063,2,1.0,0.0,2.6033467438686984,24.88575687638432,4,1.0,0.0,5.86101187341656,30.17869628120158
robit_1.0,mi3,near_probit,50,probit,,q0.5,6,1.0,0.0,-0.2064437401292145,0.17546104568385346,0.42979003166060964,0.0,0.0,0.10433222053049157,0.18476702285991134,0.0,0.0,0.13005557034996862,0.1161725328301584,0.2905077250262491,2.9931053146011206,2.8188982368028928,0.7577992816425562,30.0,,,,,1.484207089596008e-14,1663.735107051001,0.0,35.88609715242881,0.31,0.35178717812653354,1.1666666666666667,0.5,0.0,2.016103227933248,3.5180206298828125,3,1.0,0.0,-0.04070267763356602,2.549401719207778,3,1.0,0.0,0.30081381833350324,3.4368089099944634
robit_1.0,mi3,near_probit,50,probit,,q0.95,6,1.0,0.0,0.806096116473863,0.4907809438802313,1.202162887988073,0.0,0.0,-0.41961795537323554,0.6313241820322065,0.16666666666666666,0.15214515486254615,-0.8442049551592122,0.6857688569109249,1.7504504082835226,5.9882968820676235,5.615439372584881,1.5476506902187956,36.504586384524266,,,,,1.484207089596008e-14,1663.735107051001,0.0,35.88609715242881,0.31,0.35178717812653354,1.1666666666666667,0.5,0.0,2.016103227933248,3.5180206298828125,3,1.0,0.0,-1.839095683161517,5.160805254191554,3,1.0,0.0,0.1506857728430925,6.815788509943694
robit_1.0,mi3,near_probit,50,probit,,q0.99,6,0.3333333333333333,0.19245008972987526,2.6022675235788895,0.6965185206790265,1.7061149720617883,0.16666666666666666,0.15214515486254615,-1.3562428768260162,1.3562428768260162,0.6666666666666666,0.19245008972987526,-4.598589202984344,0.9665298382235621,5.081133957955301,7.906178585725943,7.4099490006724515,2.052264749116832,42.55029017330671,,,,,1.484207089596008e-14,1663.735107051001,0.0,35.88609715242881,0.31,0.35178717812653354,1.1666666666666667,0.5,0.0,2.016103227933248,3.5180206298828125,3,0.0,0.0,-5.93493374473006,6.830054507820731,3,0.6666666666666666,0.2721655269759087,-3.2622446612386278,8.982302663631154
robit_1.0,mi3,near_probit,50,robit,near_probit,q0.5,6,1.0,0.0,-0.20580479737477023,0.17020083492272267,0.41690519935634207,0.0,0.0,0.10369262234573157,0.17945282085992956,0.0,0.0,0.13391345805921814,0.11495905592910341,0.28984605733032076,3.059131195759139,2.879714085983304,0.7736391829547569,30.0,0.04924731097866334,0.045555206900230176,0.14006165254821287,0.0,1.5095962934333544e-14,1663.735107051001,0.0,35.88609715242881,0.31,0.35178717812653354,1.1666666666666667,0.5,0.0,26.254695296287537,3.5180206298828125,3,1.0,0.0,-0.04091376370835439,2.6032760323938042,3,1.0,0.0,0.30874067982679065,3.514986359124473
robit_1.0,mi3,near_probit,50,robit,near_probit,q0.95,6,1.0,0.0,0.6962938249384664,0.47135105603075106,1.1545695769973436,0.0,0.0,-0.3619029304498702,0.5902942394249039,0.16666666666666666,0.15214515486254615,-0.7242632691799251,0.7009472412792263,1.7266130019109616,6.273872941115052,5.8889687150865555,1.6189200475032557,36.504586384524266,0.04924731097866334,0.045555206900230176,0.14006165254821287,0.0,1.5095962934333544e-14,1663.735107051001,0.0,35.88609715242881,0.31,0.35178717812653354,1.1666666666666667,0.5,0.0,26.254695296287537,3.5180206298828125,3,1.0,0.0,-1.7404401588981127,5.418356318797403,3,1.0,0.0,0.29191362053826236,7.1293895634327
robit_1.0,mi3,near_probit,50,robit,near_probit,q0.99,6,0.5,0.2041241452319315,2.132416025570111,0.6323740985937402,1.5489938681071245,0.16666666666666666,0.15214515486254615,-1.1112569257407288,1.1112569257407288,0.6666666666666666,0.19245008972987526,-4.1188487047085465,1.0263132213758168,4.71503009472191,8.803048516533048,8.259160174397557,2.2843431890138555,42.55029017330671,0.04924731097866334,0.045555206900230176,0.14006165254821287,0.0,1.5095962934333544e-14,1663.735107051001,0.0,35.88609715242881,0.31,0.35178717812653354,1.1666666666666667,0.5,0.0,26.254695296287537,3.5180206298828125,3,0.3333333333333333,0.2721655269759087,-5.5310864999436165,7.609504094689953,3,0.6666666666666666,0.2721655269759087,-2.7066109094734756,9.996592938376141
robit_1.0,mi3,reference_uniform,50,probit,,q0.5,6,0.8333333333333334,0.15214515486254612,0.34233649554167317,0.39333134167121225,0.96346108693878,0.0,0.0,-0.17282085662769922,0.3420285917846788,0.0,0.0,-0.3149600123793081,0.3400387927760669,0.8230016478482888,3.4071388873490527,3.392792160796219,0.8596898115512843,30.0,,,,,1.6210414095996832e-15,2666.7881217338117,0.0,36.14405360134003,0.27666666666666667,0.31464600566777445,1.8333333333333333,0.16666666666666666,0.0,2.115973154703776,2.716147541999817,1,1.0,0.0,0.4530950064288142,2.673486853820286,5,0.8,0.17888543819998315,-0.46857101614093255,3.553869294054806
robit_1.0,mi3,reference_uniform,50,probit,,q0.95,6,1.0,0.0,0.060425001649000255,0.20626337460422975,0.505240020404905,0.0,0.0,-0.03291061917085671,0.18616247478413528,0.0,0.0,-0.060547443113890154,0.47669016344496384,1.0676298761713074,7.977863213098378,7.893846097753524,2.10090344340784,36.504586384524266,,,,,1.6210414095996832e-15,2666.7881217338117,0.0,36.14405360134003,0.27666666666666667,0.31464600566777445,1.8333333333333333,0.16666666666666666,0.0,2.115973154703776,2.716147541999817,1,1.0,0.0,-0.695691814721819,6.816552179999746,5,1.0,0.0,0.0664814312076956,8.210125419718105
robit_1.0,mi3,reference_uniform,50,probit,,q0.99,6,1.0,0.0,1.2010120564931241,0.22958523583155643,0.5623666802638544,0.0,0.0,-0.6379298119971094,0.6379298119971094,0.8333333333333334,0.15214515486254612,-3.305868980481152,0.5990678914559672,3.566956883531813,10.767271289935337,10.645175655828066,2.849438977874336,42.55029017330671,,,,,1.6210414095996832e-15,2666.7881217338117,0.0,36.14405360134003,0.27666666666666667,0.31464600566777445,1.8333333333333333,0.16666666666666666,0.0,2.115973154703776,2.716147541999817,1,1.0,0.0,-4.522385637390954,9.316818170043959,5,1.0,0.0,-3.0625656490991915,11.057361913913613
