setting,policy,n,target,estimator,mse,mse_se,bias,rmse,n_used,n_total,coverage,coverage_se,mean_width
probit_dep_poor,entropy_q0.95,30,q0.95,bayes,1.7357540044191886,0.17152691512593785,-0.13559067504999414,1.3174801723059018,250,250,0.98,0.008854377448471465,6.8909891756260375
probit_dep_poor,entropy_q0.95,30,q0.99,bayes,3.186530453425646,0.33505282571087713,-0.03395972236194689,1.7850855591331318,250,250,0.976,0.009679669415842676,10.059046570199854
probit_dep_poor,entropy_q0.95,30,mu,mle,1.8200858581957537,0.15116067314908366,0.2911057040542761,1.3491055771123897,250,250,,,
probit_dep_poor,entropy_q0.95,30,sigma,mle,1.1286170500954422,0.0898934454070225,-0.3564825335168364,1.0623638972101048,250,250,,,
probit_dep_poor,entropy_q0.95,30,q0.5,mle,1.8200858581957537,0.15116067314908366,0.2911057040542761,1.3491055771123897,250,250,,,
probit_dep_poor,entropy_q0.95,30,q0.95,mle,1.8955984179360978,0.1806939142215994,-0.29525588414574544,1.376807327819001,250,250,,,
probit_dep_poor,entropy_q0.95,30,q0.99,mle,3.716185936764373,0.3471584211018098,-0.538196679925312,1.9277411487967915,250,250,,,
probit_dep_poor,entropy_q0.95,30,q0.01,bayes,,,,,0,250,,,
probit_dep_poor,entropy_q0.95,30,q0.05,bayes,,,,,0,250,,,
probit_dep_poor,entropy_q0.95,30,q0.01,mle,,,,,0,250,,,
probit_dep_poor,entropy_q0.95,30,q0.05,mle,,,,,0,250,,,
probit_ind_well,dror_steinberg,20,mu,bayes,1.2182110499128345,0.11648612442118485,0.008665268548470238,1.1037259849767216,250,250,0.916,0.017543545821754502,4.720334817963135
probit_ind_well,dror_steinberg,20,sigma,bayes,0.9947276128114851,0.07949264090577175,-0.06325578534295373,0.997360322456977,250,250,0.984,0.00793574193128784,6.010334579920254
probit_ind_well,dror_steinberg,20,q0.5,bayes,1.2182110499128345,0.11648612442118485,0.008665268548470238,1.1037259849767216,250,250,0.916,0.017543545821754502,4.720334817963135
probit_ind_well,dror_steinberg,20,q0.95,bayes,4.065660843313316,0.37137874911814595,-0.08465647340166357,2.0163483933371524,250,250,0.968,0.011131217363792701,10.987691154123768
probit_ind_well,dror_steinberg,20,q0.99,bayes,6.822598936797433,0.6097493391010619,-0.12918662859508453,2.6120105162111105,250,250,0.964,0.011782020200288238,14.835897950197621
probit_ind_well,dror_steinberg,20,mu,mle,1.2962730006866743,0.12478193136366669,0.013216089308381257,1.1385398546764511,250,250,,,
probit_ind_well,dror_steinberg,20,sigma,mle,1.2749451653228936,0.09193003194751236,-0.41134992185536307,1.1291346975994023,250,250,,,
probit_ind_well,dror_steinberg,20,q0.5,mle,1.2962730006866743,0.12478193136366669,0.013216089308381257,1.1385398546764511,250,250,,,
probit_ind_well,dror_steinberg,20,q0.95,mle,4.9107337082536695,0.4216592059292084,-0.6633943216016206,2.216017533381374,250,250,,,
probit_ind_well,dror_steinberg,20,q0.99,mle,8.429562504629157,0.6932526251633773,-0.9437269268867114,2.9033708865091894,250,250,,,
probit_ind_well,dror_steinberg,20,q0.01,bayes,,,,,0,250,,,
probit_ind_well,dror_steinberg,20,q0.05,bayes,,,,,0,250,,,
probit_ind_well,dror_steinberg,20,q0.01,mle,,,,,0,250,,,
probit_ind_well,dror_steinberg,20,q0.05,mle,,,,,0,250,,,
probit_ind_well,dror_steinberg,30,mu,bayes,0.787950053583615,0.07115248007796475,-0.005346935402105629,0.8876655077131335,250,250,0.96,0.01239354670786374,3.74436679685537
probit_ind_well,dror_steinberg,30,sigma,bayes,0.649888456197518,0.05559412589657596,-0.026113179325233275,0.8061565953321463,250,250,0.976,0.009679669415842676,4.398427966529025
probit_ind_well,dror_steinberg,30,q0.5,bayes,0.787950053583615,0.07115248007796475,-0.005346935402105629,0.8876655077131335,250,250,0.96,0.01239354670786374,3.74436679685537
probit_ind_well,dror_steinberg,30,q0.95,bayes,2.513569159429313,0.2263085773682943,-0.03689664060166588,1.585423968353359,250,250,0.944,0.014541526742402262,8.23747319988165
probit_ind_well,dror_steinberg,30,q0.99,bayes,4.256613327585523,0.37641574259439026,-0.054331454690644335,2.0631561568590784,250,250,0.948,0.014042222046385685,10.978877322638096
probit_ind_well,dror_steinberg,30,mu,mle,0.8253142441056268,0.07485514450943523,-0.004432650014064165,0.9084680754465876,250,250,,,
probit_ind_well,dror_steinberg,30,sigma,mle,0.7417355562487787,0.05796182569419363,-0.2616821616218971,0.8612407074963299,250,250,,,
probit_ind_well,dror_steinberg,30,q0.5,mle,0.8253142441056268,0.07485514450943523,-0.004432650014064165,0.9084680754465876,250,250,,,
probit_ind_well,dror_steinberg,30,q0.95,mle,2.794518595059525,0.23908939648316893,-0.4348615026663464,1.6716813676833049,250,250,,,
probit_ind_well,dror_steinberg,30,q0.99,mle,4.786339667757911,0.3994140865938668,-0.6131963903775791,2.1877704787655197,250,250,,,
probit_ind_well,dror_steinberg,30,q0.01,bayes,,,,,0,250,,,
probit_ind_well,dror_steinberg,30,q0.05,bayes,,,,,0,250,,,
probit_ind_well,dror_steinberg,30,q0.01,mle,,,,,0,250,,,
probit_ind_well,dror_steinberg,30,q0.05,mle,,,,,0,250,,,
probit_ind_well,entropy_vector,20,mu,bayes,1.1229506572598598,0.10615638448302842,-0.0949575989087971,1.0596936619890958,250,250,0.944,0.014541526742402262,4.621004574684423
probit_ind_well,entropy_vector,20,sigma,bayes,0.9728794114060033,0.08539832707726007,-0.09937211498159866,0.9863464966258071,250,250,0.972,0.010433791257256401,5.978114784441808
probit_ind_well,entropy_vector,20,q0.5,bayes,1.1229506572598598,0.10615638448302842,-0.0949575989087971,1.0596936619890958,250,250,0.944,0.014541526742402262,4.621004574684423
probit_ind_well,entropy_vector,20,q0.95,bayes,3.718451970424113,0.3186772509681008,-0.2521942316120841,1.9283288024670775,250,250,0.964,0.011782020200288238,10.933022396638702
probit_ind_well,entropy_vector,20,q0.99,bayes,6.33463301190481,0.5438338245578178,-0.32152721763457887,2.5168696851257137,250,250,0.972,0.010433791257256401,14.713354643860423
probit_ind_well,entropy_vector,20,mu,mle,1.200660229165408,0.11256001841262993,-0.09939769579302143,1.0957464255772902,250,250,,,
probit_ind_well,entropy_vector,20,sigma,mle,1.215855361734503,0.0972492697997888,-0.45349677928305004,1.1026583159503687,250,250,,,
probit_ind_well,entropy_vector,20,q0.5,mle,1.200660229165408,0.11256001841262993,-0.09939769579302143,1.0957464255772902,250,250,,,
probit_ind_well,entropy_vector,20,q0.95,mle,4.559508446788576,0.3625869933655481,-0.8453335180075608,2.135300551863502,250,250,,,
probit_ind_well,entropy_vector,20,q0.99,mle,7.8787515677849695,0.6216796039478691,-1.154388964162516,2.8069113929344063,250,250,,,
probit_ind_well,entropy_vector,20,q0.01,bayes,,,,,0,250,,,
probit_ind_well,entropy_vector,20,q0.05,bayes,,,,,0,250,,,
probit_ind_well,entropy_vector,20,q0.01,mle,,,,,0,250,,,
probit_ind_well,entropy_vector,20,q0.05,mle,,,,,0,250,,,
probit_ind_well,entropy_vector,30,mu,bayes,0.858515898614126,0.0751246817053628,-0.06865409232387516,0.9265613301957545,250,250,0.928,0.01634821091128934,3.6844192399267497
probit_ind_well,entropy_vector,30,sigma,bayes,0.7000481474221927,0.06584910467804,-0.048497726024565396,0.8366887996275513,250,250,0.964,0.011782020200288238,4.362078992071983
probit_ind_well,entropy_vector,30,q0.5,bayes,0.858515898614126,0.0751246817053628,-0.06865409232387516,0.9265613301957545,250,250,0.928,0.01634821091128934,3.6844192399267497
probit_ind_well,entropy_vector,30,q0.95,bayes,2.648271646518647,0.2372287560789208,-0.13853604495325886,1.6273511134720273,250,250,0.948,0.014042222046385685,8.112716640992799
probit_ind_well,entropy_vector,30,q0.99,bayes,4.499022616819434,0.4107939291513143,-0.17385560917328963,2.1210899596243986,250,250,0.948,0.014042222046385685,10.921480188052268
probit_ind_well,entropy_vector,30,mu,mle,0.8983623867995518,0.07876469504167152,-0.0728953342025623,0.94781980713612,250,250,,,
probit_ind_well,entropy_vector,30,sigma,mle,0.7889503543713329,0.06813778119687147,-0.2809556715093668,0.88822877366776,250,250,,,
probit_ind_well,entropy_vector,30,q0.5,mle,0.8983623867995518,0.07876469504167152,-0.0728953342025623,0.94781980713612,250,250,,,
probit_ind_well,entropy_vector,30,q0.95,mle,2.9694745423626365,0.2546827100637416,-0.5350262894973339,1.7232163364948223,250,250,,,
probit_ind_well,entropy_vector,30,q0.99,mle,5.078371959200365,0.4399071336625616,-0.7264959633180971,2.2535243418255693,250,250,,,
probit_ind_well,entropy_vector,30,q0.01,bayes,,,,,0,250,,,
probit_ind_well,entropy_vector,30,q0.05,bayes,,,,,0,250,,,
probit_ind_well,entropy_vector,30,q0.01,mle,,,,,0,250,,,
probit_ind_well,entropy_vector,30,q0.05,mle,,,,,0,250,,,
probit_ind_well,entropy_mu,20,mu,bayes,0.9365145485194248,0.08719469017526224,-0.018247367858727045,0.9677368177967731,250,250,0.96,0.01239354670786374,4.875267524375396
probit_ind_well,entropy_mu,20,sigma,bayes,1.8442504339121841,0.2231955068080977,0.006192303077341073,1.3580318236006783,250,250,0.956,0.012971353052014278,8.55249615509504
probit_ind_well,entropy_mu,20,q0.5,bayes,0.9365145485194248,0.08719469017526224,-0.018247367858727045,0.9677368177967731,250,250,0.96,0.01239354670786374,4.875267524375396
probit_ind_well,entropy_mu,20,q0.95,bayes,6.584372438145765,0.7810891399504697,-0.003863500535671932,2.566003203066155,250,250,0.968,0.011131217363792701,15.44639965013061
probit_ind_well,entropy_mu,20,q0.99,bayes,11.851255965258863,1.4291874868716876,0.00047351099699716317,3.4425653175007245,250,250,0.96,0.01239354670786374,21.123374196665818
probit_ind_well,entropy_mu,20,mu,mle,1.0137821793526616,0.10123696600176577,-0.054354805267112324,1.0068675083409244,250,250,,,
probit_ind_well,entropy_mu,20,sigma,mle,2.5312719581822005,0.34925505343765917,-0.5516320020960006,1.5909971584456712,250,250,,,
probit_ind_well,entropy_mu,20,q0.5,mle,1.0137821793526616,0.10123696600176577,-0.054354805267112324,1.0068675083409244,250,250,,,
probit_ind_well,entropy_mu,20,q0.95,mle,8.926292664679767,1.3328029637214442,-0.9617087046572239,2.987690188871625,250,250,,,
probit_ind_well,entropy_mu,20,q0.99,mle,16.21765682277633,2.4014200808159267,-1.3376427405960385,4.027115198597667,250,250,,,
probit_ind_well,entropy_mu,20,q0.01,bayes,,,,,0,250,,,
probit_ind_well,entropy_mu,20,q0.05,bayes,,,,,0,250,,,
probit_ind_well,entropy_mu,20,q0.01,mle,,,,,0,250,,,
probit_ind_well,entropy_mu,20,q0.05,mle,,,,,0,250,,,
probit_ind_well,entropy_mu,30,mu,bayes,0.5601209418031668,0.055465797329250686,-0.07065190688355195,0.7484122806335869,250,250,0.976,0.009679669415842676,3.770215285952993
probit_ind_well,entropy_mu,30,sigma,bayes,1.1610094350818732,0.11582721673741012,-0.009752445615579053,1.0775014779952152,250,250,0.964,0.011782020200288238,6.5673017791072
probit_ind_well,entropy_mu,30,q0.5,bayes,0.5601209418031668,0.055465797329250686,-0.07065190688355195,0.7484122806335869,250,250,0.976,0.009679669415842676,3.770215285952993
probit_ind_well,entropy_mu,30,q0.95,bayes,3.9969449304881173,0.3884177219074454,-0.08494261219368669,1.9992360867311587,250,250,0.964,0.011782020200288238,11.916199198566549
probit_ind_well,entropy_mu,30,q0.99,bayes,7.2597451818257,0.7181741396724752,-0.09197885605713736,2.6943914306992776,250,250,0.964,0.011782020200288238,16.221372985170362
probit_ind_well,entropy_mu,30,mu,mle,0.5937263708928878,0.060528712591259116,-0.11033398589047352,0.7705364176292304,250,250,,,
probit_ind_well,entropy_mu,30,sigma,mle,1.3865924180950078,0.11501520356697517,-0.46444912554413675,1.1775365888561629,250,250,,,
probit_ind_well,entropy_mu,30,q0.5,mle,0.5937263708928878,0.060528712591259116,-0.11033398589047352,0.7705364176292304,250,250,,,
probit_ind_well,entropy_mu,30,q0.95,mle,4.842408446255985,0.40633548871724623,-0.8742848145761897,2.2005473060709204,250,250,,,
probit_ind_well,entropy_mu,30,q0.99,mle,8.801011997152145,0.7326381562953818,-1.1908042217002062,2.966649962019811,250,250,,,
probit_ind_well,entropy_mu,30,q0.01,bayes,,,,,0,250,,,
probit_ind_well,entropy_mu,30,q0.05,bayes,,,,,0,250,,,
probit_ind_well,entropy_mu,30,q0.01,mle,,,,,0,250,,,
probit_ind_well,entropy_mu,30,q0.05,mle,,,,,0,250,,,
probit_ind_well,entropy_sigma,20,mu,bayes,0.008271620447883947,0.0007219098435067368,-0.0024370310065286132,0.09094844939790864,250,250,1.0,0.0,18.639501396535096
probit_ind_well,entropy_sigma,20,sigma,bayes,1.055123029215057,0.0027754191932688357,-1.0269701644076181,1.0271918171476333,250,250,1.0,0.0,6.282020371001598
probit_ind_well,entropy_sigma,20,q0.5,bayes,0.008271620447883947,0.0007219098435067368,-0.0024370310065286132,0.09094844939790864,250,250,1.0,0.0,18.639501396535096
probit_ind_well,entropy_sigma,20,q0.95,bayes,0.7887829410566533,0.01096703275362867,-0.8827884529606375,0.8881345286929527,250,250,1.0,0.0,21.096710861636897
probit_ind_well,entropy_sigma,20,q0.99,bayes,2.06096528608714,0.019515694864706126,-1.4316113422435524,1.4356062433993313,250,250,1.0,0.0,23.87756499695723
probit_ind_well,entropy_sigma,20,mu,mle,51.40052229560046,0.281070357453774,7.16274761306534,7.16941575692193,250,250,,,
probit_ind_well,entropy_sigma,20,sigma,mle,8.357895658836846,0.006426380788845502,-2.8909486981397294,2.89100253525258,250,250,,,
probit_ind_well,entropy_sigma,20,q0.5,mle,51.40052229560046,0.281070357453774,7.16274761306534,7.16941575692193,250,250,,,
probit_ind_well,entropy_sigma,20,q0.95,mle,5.884919125071637,0.09267770518104368,2.407560161599566,2.425885225040879,250,250,,,
probit_ind_well,entropy_sigma,20,q0.99,mle,0.2774828432870274,0.020079293742707706,0.43739525518684186,0.5267664029596301,250,250,,,
probit_ind_well,entropy_sigma,20,q0.01,bayes,,,,,0,250,,,
probit_ind_well,entropy_sigma,20,q0.05,bayes,,,,,0,250,,,
probit_ind_well,entropy_sigma,20,q0.01,mle,,,,,0,250,,,
probit_ind_well,entropy_sigma,20,q0.05,mle,,,,,0,250,,,
probit_ind_well,entropy_sigma,30,mu,bayes,0.013013463920472845,0.0014011753930971357,-0.00514568988266096,0.11407657042737937,250,250,1.0,0.0,18.05847166899983
probit_ind_well,entropy_sigma,30,sigma,bayes,1.20833201629581,0.00303157436933137,-1.0990269595225635,1.0992415641231048,250,250,1.0,0.0,5.644235078622547
probit_ind_well,entropy_sigma,30,q0.5,bayes,0.013013463920472845,0.0014011753930971357,-0.00514568988266096,0.11407657042737937,250,250,1.0,0.0,18.05847166899983
probit_ind_well,entropy_sigma,30,q0.95,bayes,1.098767651397009,0.01603468208125536,-1.0412800047592232,1.0482211843866776,250,250,1.0,0.0,20.021319809451544
probit_ind_well,entropy_sigma,30,q0.99,bayes,2.707665611490842,0.026690815435876727,-1.6405797514830553,1.6454985905465984,250,250,1.0,0.0,22.29797313008695
probit_ind_well,entropy_sigma,30,mu,mle,51.50549939077794,0.6338990327277637,7.1171535332914315,7.17673319768667,250,250,,,
probit_ind_well,entropy_sigma,30,sigma,mle,8.34247583738172,0.005757491880279235,-2.8882905602921687,2.888334440015858,250,250,,,
probit_ind_well,entropy_sigma,30,q0.5,mle,51.50549939077794,0.6338990327277637,7.1171535332914315,7.17673319768667,250,250,,,
probit_ind_well,entropy_sigma,30,q0.95,mle,6.431462571875111,0.16468856839783397,2.3663383295051545,2.536032841245379,250,250,,,
probit_ind_well,entropy_sigma,30,q0.99,mle,0.9825291839075985,0.2252291766772881,0.39798492874351316,0.9912261013046411,250,250,,,
probit_ind_well,entropy_sigma,30,q0.01,bayes,,,,,0,250,,,
probit_ind_well,entropy_sigma,30,q0.05,bayes,,,,,0,250,,,
probit_ind_well,entropy_sigma,30,q0.01,mle,,,,,0,250,,,
probit_ind_well,entropy_sigma,30,q0.05,mle,,,,,0,250,,,
probit_ind_well,entropy_q0.95,20,mu,bayes,1.8728023983565376,0.16267848012217778,0.154230788378993,1.3685037078344133,250,250,0.96,0.01239354670786374,7.260837414750491
probit_ind_well,entropy_q0.95,20,sigma,bayes,1.323427832737421,0.13698312074286584,-0.10527613128800191,1.1504033348080234,250,250,0.984,0.00793574193128784,7.0307505635731555
probit_ind_well,entropy_q0.95,20,q0.5,bayes,1.8728023983565376,0.16267848012217778,0.154230788378993,1.3685037078344133,250,250,0.96,0.01239354670786374,7.260837414750491
probit_ind_well,entropy_q0.95,20,q0.95,bayes,2.7272886490702017,0.2845137572691096,-0.06474077442713835,1.6514504682460815,250,250,0.964,0.011782020200288238,8.637912964719371
probit_ind_well,entropy_q0.95,20,q0.99,bayes,5.183288375181033,0.568942859066316,-0.15303451493551315,2.27668363528643,250,250,0.964,0.011782020200288238,12.645830115115347
probit_ind_well,entropy_q0.95,20,mu,mle,2.9750013395326325,0.2593793765237665,0.6548588126608372,1.724819219377101,250,250,,,
probit_ind_well,entropy_q0.95,20,sigma,mle,2.512545880040649,0.2596725644706175,-0.6488040371759147,1.5851012207555228,250,250,,,
probit_ind_well,entropy_q0.95,20,q0.5,mle,2.9750013395326325,0.2593793765237665,0.6548588126608372,1.724819219377101,250,250,,,
probit_ind_well,entropy_q0.95,20,q0.95,mle,3.5627991138517174,0.39238950423973706,-0.4123288610687269,1.8875378443495425,250,250,,,
probit_ind_well,entropy_q0.95,20,q0.99,mle,7.789706827708595,0.8917926208097541,-0.854485079892469,2.7910046269593667,250,250,,,
probit_ind_well,entropy_q0.95,20,q0.01,bayes,,,,,0,250,,,
probit_ind_well,entropy_q0.95,20,q0.05,bayes,,,,,0,250,,,
probit_ind_well,entropy_q0.95,20,q0.01,mle,,,,,0,250,,,
probit_ind_well,entropy_q0.95,20,q0.05,mle,,,,,0,250,,,
probit_ind_well,entropy_q0.95,30,mu,bayes,1.715193562833372,0.14630002987766627,0.07281195508330753,1.309653985918942,250,250,0.96,0.01239354670786374,6.102446074182272
probit_ind_well,entropy_q0.95,30,sigma,bayes,1.082863685818183,0.10677517953432268,-0.059996818297750235,1.0406073639073399,250,250,0.96,0.01239354670786374,5.390678085233685
probit_ind_well,entropy_q0.95,30,q0.5,bayes,1.715193562833372,0.14630002987766627,0.07281195508330753,1.309653985918942,250,250,0.96,0.01239354670786374,6.102446074182272
probit_ind_well,entropy_q0.95,30,q0.95,bayes,1.7712584521781218,0.17891947199875416,-0.04269748767542107,1.3308863408188252,250,250,0.956,0.012971353052014278,6.4262817468596545
probit_ind_well,entropy_q0.95,30,q0.99,bayes,3.5021580563692445,0.3607920701592474,-0.09638577353511275,1.8714053693332304,250,250,0.948,0.014042222046385685,9.376469789584563
probit_ind_well,entropy_q0.95,30,mu,mle,2.38117731144283,0.3018408015447875,0.39309602944272215,1.5431063837087933,250,250,,,
probit_ind_well,entropy_q0.95,30,sigma,mle,1.6129217398541855,0.21880532970303507,-0.37542619904739427,1.2700085589688699,250,250,,,
probit_ind_well,entropy_q0.95,30,q0.5,mle,2.38117731144283,0.3018408015447875,0.39309602944272215,1.5431063837087933,250,250,,,
probit_ind_well,entropy_q0.95,30,q0.95,mle,1.9971486632993005,0.19453252146899333,-0.22442511571299292,1.4132051030545072,250,250,,,
probit_ind_well,entropy_q0.95,30,q0.99,mle,4.395152606355021,0.4629112488679156,-0.4802759105704196,2.0964619258061954,250,250,,,
probit_ind_well,entropy_q0.95,30,q0.01,bayes,,,,,0,250,,,
probit_ind_well,entropy_q0.95,30,q0.05,bayes,,,,,0,250,,,
probit_ind_well,entropy_q0.95,30,q0.01,mle,,,,,0,250,,,
probit_ind_well,entropy_q0.95,30,q0.05,mle,,,,,0,250,,,
probit_ind_well,bruceton,20,mu,bayes,0.9203299554569252,0.09344373418572112,-0.03395832734237915,0.9593382904152868,250,250,0.972,0.010433791257256401,5.45067536544875
probit_ind_well,bruceton,20,sigma,bayes,1.6774173225529494,0.17226004411220106,0.2845546976599991,1.2951514670311537,250,250,0.976,0.009679669415842676,10.741292056199287
probit_ind_well,bruceton,20,q0.5,bayes,0.9203299554569252,0.09344373418572112,-0.03395832734237915,0.9593382904152868,250,250,0.972,0.010433791257256401,5.45067536544875
probit_ind_well,bruceton,20,q0.95,bayes,5.442944706778804,0.5603474850597218,0.4193943423493753,2.333011938841892,250,250,0.972,0.010433791257256401,18.59741323925359
probit_ind_well,bruceton,20,q0.99,bayes,9.997076570593995,1.0379299695058029,0.6199157091950359,3.1618153916055878,250,250,0.976,0.009679669415842676,25.712375617804774
probit_ind_well,bruceton,20,mu,mle,0.9722031928068074,0.09681048991559459,-0.03504505503681284,0.9860036474612086,250,250,,,
probit_ind_well,bruceton,20,sigma,mle,1.9653273349864808,0.20398129822761663,-0.4530403456625486,1.401901328548654,250,250,,,
probit_ind_well,bruceton,20,q0.5,mle,0.9722031928068074,0.09681048991559459,-0.03504505503681284,0.9860036474612086,250,250,,,
probit_ind_well,bruceton,20,q0.95,mle,6.399332908343961,0.6889766128249399,-0.780230110755208,2.5296902791337836,250,250,,,
probit_ind_well,bruceton,20,q0.99,mle,11.763711913741766,1.2628177742791176,-1.088974500023613,3.4298268052106895,250,250,,,
probit_ind_well,bruceton,20,q0.01,bayes,,,,,0,250,,,
probit_ind_well,bruceton,20,q0.05,bayes,,,,,0,250,,,
probit_ind_well,bruceton,20,q0.01,mle,,,,,0,250,,,
probit_ind_well,bruceton,20,q0.05,mle,,,,,0,250,,,
probit_ind_well,bruceton,30,mu,bayes,0.6000251522876433,0.06337834080719887,-0.024603571806845807,0.7746129048031948,250,250,0.976,0.009679669415842676,4.11042432528393
probit_ind_well,bruceton,30,sigma,bayes,1.3323512275333909,0.1367733532541772,0.21766885958263457,1.1542751957541975,250,250,0.964,0.011782020200288238,8.512691052486842
probit_ind_well,bruceton,30,q0.5,bayes,0.6000251522876433,0.06337834080719887,-0.024603571806845807,0.7746129048031948,250,250,0.976,0.009679669415842676,4.11042432528393
probit_ind_well,bruceton,30,q0.95,bayes,4.074550323350324,0.3852713038645773,0.32781380015709916,2.0185515409199546,250,250,0.972,0.010433791257256401,14.617891653779965
probit_ind_well,bruceton,30,q0.99,bayes,7.630869958507165,0.73984328200879,0.478051972884811,2.762402931961079,250,250,0.976,0.009679669415842676,20.26571317007915
probit_ind_well,bruceton,30,mu,mle,0.6126167866256365,0.06381500784845975,-0.02393880184475927,0.782698400806873,250,250,,,
probit_ind_well,bruceton,30,sigma,mle,1.2737407443239759,0.11005746029602588,-0.34607106632997,1.1286012335293525,250,250,,,
probit_ind_well,bruceton,30,q0.5,mle,0.6126167866256365,0.06381500784845975,-0.02393880184475927,0.782698400806873,250,250,,,
probit_ind_well,bruceton,30,q0.95,mle,3.9559574554641967,0.33053062580880826,-0.5931750504805771,1.988958887323767,250,250,,,
probit_ind_well,bruceton,30,q0.99,mle,7.360546565644303,0.6134599274067124,-0.8290204912685344,2.713032724764724,250,250,,,
probit_ind_well,bruceton,30,q0.01,bayes,,,,,0,250,,,
probit_ind_well,bruceton,30,q0.05,bayes,,,,,0,250,,,
probit_ind_well,bruceton,30,q0.01,mle,,,,,0,250,,,
probit_ind_well,bruceton,30,q0.05,mle,,,,,0,250,,,
probit_ind_poor,dror_steinberg,20,mu,bayes,1.111535749893474,0.10218712788510437,-0.2032136826472292,1.0542939580086164,250,250,0.924,0.016759952267235128,4.2661868992366205
probit_ind_poor,dror_steinberg,20,sigma,bayes,1.2761225222354582,0.11450353636608275,-0.3840088434798398,1.1296559309079284,250,250,0.936,0.01547953487673321,5.423212713158129
