mu_true,sigma_true,replicate,arm,n_particles,rejuvenate,kl_threshold,overlap,ess,max_weight,n_resamples,n_invalid,q0.5_p_covered,q0.5_r_covered,q0.5_cov_diff,q0.5_rank_diff,q0.5_shift_in_ref_sd,q0.5_sd_ratio,q0.95_p_covered,q0.95_r_covered,q0.95_cov_diff,q0.95_rank_diff,q0.95_shift_in_ref_sd,q0.95_sd_ratio,q0.99_p_covered,q0.99_r_covered,q0.99_cov_diff,q0.99_rank_diff,q0.99_shift_in_ref_sd,q0.99_sd_ratio
22.0,0.3,39,N=40k rejuv,40000,True,0.1,False,84.12185150299679,0.09925766694582065,6,41121,True,True,0,-0.029120148997324707,-0.009404790724064593,0.9854339355396522,False,True,-1,-0.07017123981502182,0.1023173880843762,0.960111267049156,False,True,-1,-0.08278855750773087,0.11225709271673441,0.9557588715198414
22.0,0.3,39,N=160k rejuv,160000,True,0.1,False,749.1807526497935,0.019827146784079104,6,165224,True,True,0,-0.0240693674662828,0.1661821074161297,0.9926177809603614,False,True,-1,-0.07088733573803344,0.2760838734467274,0.8928362245287516,False,True,-1,-0.08281657784221308,0.2731819432598865,0.8994695200373108
22.0,0.3,39,N=10k no-rejuv,10000,False,inf,False,12.257317344208698,0.2090410488013229,0,0,True,True,0,0.05016602801826325,-0.024918397499544467,1.0866598565504604,True,True,0,0.04058081438586503,-0.0321724113232019,1.0451323250958444,True,True,0,0.023299523857881504,-0.03097264494380304,1.0365333179935445
22.0,0.3,39,N=10k rejuv KL=0.02,10000,True,0.02,False,734.9985633337922,0.012285150051760509,15,18306,True,True,0,-0.00800085964114447,0.08997458694058928,1.0319639999433106,False,True,-1,-0.05491314782808945,0.1521661811553213,0.9230507635112134,False,True,-1,-0.0736589268625041,0.1508178383888071,0.9220174866013503
22.0,0.3,40,N=10k rejuv,10000,True,0.1,True,12.799824570555154,0.24163227990286146,6,9930,True,True,0,-0.10136659772769546,0.2433587594281474,0.9331127879764377,False,True,-1,-0.08154925913715302,0.3931781341339804,0.809938190098706,False,True,-1,-0.06913583924228144,0.39195867253734773,0.8176370833476557
22.0,0.3,40,N=40k rejuv,40000,True,0.1,True,114.96144752543863,0.06828671046488415,6,39343,True,True,0,-0.00607457479472967,0.17054409815302515,1.1475588438437727,False,True,-1,-0.07451808575254665,0.5765721343249312,0.9306178336467962,False,True,-1,-0.06913583925306745,0.6055586183848795,0.9113115634855607
22.0,0.3,40,N=160k rejuv,160000,True,0.1,True,159.4352068386866,0.06917474006519612,6,172608,True,True,0,0.01326863268191858,0.08976247843671824,1.037254020740543,False,True,-1,-0.0803634314247058,0.3447373768193677,0.9255728616821338,False,True,-1,-0.06902386466334294,0.3640848626886704,0.9149668539904305
22.0,0.3,40,N=10k no-rejuv,10000,False,inf,True,25.595689188227816,0.08183632228329968,0,0,True,True,0,-0.03216224349310848,0.1400645698338623,0.9810483766247585,True,True,0,0.0037770304759510293,0.09128997785915449,0.9799832900038918,True,True,0,0.014053884591484433,0.07720555916356407,0.9881553071338219
22.0,0.3,40,N=10k rejuv KL=0.02,10000,True,0.02,True,1.015133441821797,0.9925160702556338,9,13527,False,True,-1,0.7088885554923222,-0.8943449500328589,0.10290971534201632,False,True,-1,0.9116628201576445,-1.2710641811044638,0.12375211981772194,False,True,-1,-0.06841825841452455,-1.2493474695024498,0.12260861275503926
22.0,0.3,41,N=10k rejuv,10000,True,0.1,False,4.657958635205113,0.46056263145291915,5,7263,True,True,0,-0.18425149255783319,0.018400296821892183,0.9683262414589552,True,True,0,-0.363978871473749,0.38449130931088504,0.8661096000466344,True,True,0,-0.3804602938265895,0.396750210405914,0.8608252120172132
22.0,0.3,41,N=40k rejuv,40000,True,0.1,False,128.57246070944493,0.0701448396878169,5,30618,True,True,0,0.04598915393567771,-0.15463771346933003,1.0900618632716916,True,True,0,-0.22054654930023368,0.36278643864418,1.0825701834272086,True,True,0,-0.2565185636196393,0.3960334516470022,1.0632942602030053
22.0,0.3,41,N=160k rejuv,160000,True,0.1,False,472.1769699040856,0.030015031830208348,5,123037,True,True,0,0.08088173174795121,-0.17640164211080217,1.1599170859300447,True,True,0,-0.31071774513811495,0.5212016217516974,1.1440746520491742,True,True,0,-0.34499497480293373,0.5631983373008598,1.120033001107164
22.0,0.3,41,N=10k no-rejuv,10000,False,inf,False,7.926715656662905,0.2997732879431403,0,0,True,True,0,-0.2577003233587194,0.15753258378694343,1.0271169972779677,True,True,0,-0.40115412886290197,0.3093177612646612,0.8700254519710907,True,True,0,-0.3885219566811104,0.30118908985251025,0.8604550526583452
22.0,0.3,41,N=10k rejuv KL=0.02,10000,True,0.02,False,1856.852396822471,0.01208576106360865,21,21913,True,True,0,-0.0020505609059160435,0.016031155287389996,0.9893677071032893,True,True,0,0.009995211983030106,0.005498657807519617,0.9987191544994497,True,True,0,0.0037661753750077853,0.003686450435425404,0.9987581503912263
22.0,0.3,42,N=10k rejuv,10000,True,0.1,True,462.3607309573204,0.04199801883718823,7,8761,True,True,0,0.0026269774405416335,0.015837269486954783,0.994723653576489,True,True,0,-0.031091655531734652,0.039005065967375435,0.9674505360033702,True,True,0,-0.039994269337606636,0.039278868055946804,0.9642731595563027
22.0,0.3,42,N=40k rejuv,40000,True,0.1,True,1735.779898574888,0.02324944313473805,7,41660,True,True,0,-0.01666952859752402,0.023116858358038016,0.9967361320166227,True,True,0,0.012207826786608644,-0.014901523632807417,0.986738422832581,True,True,0,0.012601291164501038,-0.01878468112309599,0.9892434679538012
22.0,0.3,42,N=160k rejuv,160000,True,0.1,True,48181.17850361667,0.0018357211518323917,7,154376,True,True,0,0.0033754281059775737,0.004081250010935998,1.0012851745824352,True,True,0,-0.006933718657151811,0.008918164834847466,0.9977178165288062,True,True,0,-0.006415359966379541,0.008921149827545372,0.9972656850795613
22.0,0.3,42,N=10k no-rejuv,10000,False,inf,True,15.661333270749653,0.14677863550712147,0,0,True,True,0,0.0403416167553976,0.008788254160153474,0.8220643502681919,True,True,0,-0.07164262525597437,-0.03764446554032227,0.8245727027150739,True,True,0,-0.02262228474421768,-0.04102732199246407,0.8269434675743672
22.0,0.3,42,N=10k rejuv KL=0.02,10000,True,0.02,True,5372.212295714289,0.005924523316376434,18,18115,True,True,0,0.003958529266224753,-0.0049487436414684645,1.006295607636789,True,True,0,-0.002829796314740285,0.002007548782159866,1.004180165072288,True,True,0,-0.005111803432829576,0.002768335732878137,1.0040108247355524
22.0,0.3,43,N=10k rejuv,10000,True,0.1,False,42.566659492711125,0.11646536270601318,5,10614,True,True,0,-0.0890727699538166,0.3175650836782287,1.0552819431625289,False,True,-1,-0.11231903468598006,0.9846803607724739,0.8563676463716487,False,True,-1,-0.10979871596035928,1.0488181761272224,0.8501070453617791
22.0,0.3,43,N=40k rejuv,40000,True,0.1,False,168.53260914669352,0.029012519193229554,5,38184,True,True,0,-0.07364808914596795,0.32731336552640206,1.0794262717846181,False,True,-1,-0.11234700140039226,0.8699287363068786,0.8551415583430775,False,True,-1,-0.1097867080263289,0.9190307159316456,0.8404078315175533
22.0,0.3,43,N=160k rejuv,160000,True,0.1,False,287.46753652523176,0.03444390774244787,5,159867,True,True,0,-0.008935643900165796,0.13010976431790727,1.0673386362693595,True,True,0,-0.07624186978225539,0.42483779498643004,0.9178204594084447,True,True,0,-0.07467669640278027,0.4536262181272969,0.8993239419020419
22.0,0.3,43,N=10k no-rejuv,10000,False,inf,False,25.828644523414923,0.099967250770637,0,0,True,True,0,-0.0022260787244745006,0.0587944576433184,1.0530180313039872,True,True,0,-0.07136560435425927,0.0948949593324746,1.009442673216007,True,True,0,-0.07235250228830109,0.09651708720887783,1.013849572120316
22.0,0.3,43,N=10k rejuv KL=0.02,10000,True,0.02,False,1972.6761869482355,0.00974587875939495,16,17210,True,True,0,-0.034757229434494,0.08983596206223811,0.9632704526285477,True,True,0,-0.06192565404355371,0.1176712801237138,0.9181309863927175,True,True,0,-0.06494252464263411,0.11694485224088402,0.9189644146068504
22.0,0.3,44,N=10k rejuv,10000,True,0.1,False,13.821138848668175,0.21876387252678967,5,7569,True,True,0,0.11829925503770278,-0.23570674297940203,0.8839072219186597,True,True,0,0.09811863780247443,0.17911055796310582,1.0087334882347545,True,True,0,-0.28946716090254165,0.22496125358515162,0.9950701050282459
22.0,0.3,44,N=40k rejuv,40000,True,0.1,False,22.18927340909843,0.188094692599821,5,30941,True,True,0,0.16408671221583204,-0.22315439431759931,0.9249429115551304,True,True,0,0.05608368461486124,0.04865693593221822,1.0008257895247372,True,True,0,-0.13025899806015456,0.08615067030204547,0.9819756045780321
22.0,0.3,44,N=160k rejuv,160000,True,0.1,False,1858.4359123039108,0.016642415413149456,5,122849,True,True,0,0.04334036886371295,-0.10245229937923085,1.000493465187408,True,True,0,-0.038145490866772935,0.048471728310597276,1.0296578205462146,True,True,0,-0.04611044970530248,0.06696388811439298,1.0149779442089382
22.0,0.3,44,N=10k no-rejuv,10000,False,inf,False,9.757002810626657,0.2202469475828219,0,0,True,True,0,-0.01827138152575747,-0.17732099104466037,0.9362930204347499,True,True,0,0.3473829470939548,-0.43210117509586066,0.9415521128222787,True,True,0,0.3229659682968663,-0.4253382271315476,0.9592279281375662
22.0,0.3,44,N=10k rejuv KL=0.02,10000,True,0.02,False,390.37685027227604,0.026226547426727163,15,17717,True,True,0,0.053908494971434906,-0.170255311281959,1.0301635170070567,True,True,0,-0.11053962935451722,0.17950787681686636,1.044710165437798,True,True,0,-0.12339909701139634,0.21507920524785729,1.0210158569092485
22.0,0.3,45,N=10k rejuv,10000,True,0.1,False,314.6390462299262,0.042300703295801004,6,8568,True,True,0,0.026324469489170943,-0.14418594794767065,0.9832716701389493,True,True,0,-0.0945109651440731,0.23381677544480514,1.0212359417024994,True,True,0,-0.13083252385653732,0.2696224964336309,1.0015003832714513
22.0,0.3,45,N=40k rejuv,40000,True,0.1,False,702.5543377288836,0.016346302655111045,5,29537,True,True,0,0.08955593207490908,-0.15116593418086247,0.9995379713658985,True,True,0,-0.04946099451562483,0.24471521235805205,1.0323260287121372,True,True,0,-0.09924242944277956,0.2822357409479972,1.0073382222226281
22.0,0.3,45,N=160k rejuv,160000,True,0.1,False,993.3681107194227,0.020792039932434846,5,128180,True,True,0,0.07538798810433572,-0.1723195800973661,0.9966849515783752,True,True,0,-0.0689279472557438,0.20513885823555644,1.0264787849848152,True,True,0,-0.10408188069629974,0.24465655134674094,1.0007605335551668
22.0,0.3,45,N=10k no-rejuv,10000,False,inf,False,6.423435474158936,0.27923846028970967,0,0,True,True,0,-0.3078839180073688,0.44981802200039583,0.9165934413384201,False,True,-1,-0.16148114755351892,-0.1094833969256029,0.9735309603739873,True,True,0,0.12043486068184439,-0.19386495550627308,1.0145863245124769
22.0,0.3,45,N=10k rejuv KL=0.02,10000,True,0.02,False,2204.5464482375955,0.00816939371013968,18,18852,True,True,0,0.02186686409671068,-0.0711912634591342,0.9663317660222599,True,True,0,-0.040436325980471255,0.10013178935451034,1.0172229581810925,True,True,0,-0.05578360009476439,0.11713581594508479,1.0060955282320725
22.0,0.3,46,N=10k rejuv,10000,True,0.1,False,105.55880583419993,0.09290277455414672,6,8499,True,True,0,0.03902587853995043,-0.047464204078353174,1.0403879502570632,True,True,0,-0.1462855428069736,0.3684170989926622,1.0229085399136357,True,True,0,-0.17472305645276665,0.4008172798706737,1.015707554341464
22.0,0.3,46,N=40k rejuv,40000,True,0.1,False,27.578543659946224,0.156737412212741,6,35234,True,True,0,0.031158804877930657,0.02613436246089133,0.9878325508963576,True,True,0,-0.16390744982354877,0.5568573891062988,0.9402221353586017,True,True,0,-0.19881143755495434,0.5915381329074516,0.9361908845560116
22.0,0.3,46,N=160k rejuv,160000,True,0.1,False,381.43128450879186,0.02419938741743708,6,164101,True,True,0,-0.05773912117897484,0.16800298179084594,1.0656692888565562,True,True,0,-0.1979306371789189,0.5446408905164788,0.941261176856755,True,True,0,-0.21564214651284885,0.5577616373824361,0.9414322386038806
22.0,0.3,46,N=10k no-rejuv,10000,False,inf,False,4.273404383386014,0.3784920827364473,0,0,True,True,0,0.15872736298461432,-0.46322938951159864,0.8287583119031485,True,True,0,0.1437590347656852,-0.43847444344493913,0.9008114660147222,True,True,0,0.1645209733797176,-0.40114714215440844,0.8724653437647756
22.0,0.3,46,N=10k rejuv KL=0.02,10000,True,0.02,False,6428.640401728377,0.0021707736828085605,23,21294,True,True,0,0.007158701871691431,0.021008339992239927,0.9879836749487649,True,True,0,-0.013256986950787475,0.04372082656153826,0.9939285948074222,True,True,0,-0.017737092431515,0.04367574264731592,0.9962646249897329
22.0,0.3,47,N=10k rejuv,10000,True,0.1,False,100.74165001420756,0.09231518765899223,6,7533,True,True,0,0.08654196198586617,-0.22391568747685248,0.9677754465600031,True,True,0,-0.06098252875814858,0.18595097688573095,1.061316566301765,True,True,0,-0.08353035621322014,0.22901958772765135,1.040972761648216
22.0,0.3,47,N=40k rejuv,40000,True,0.1,False,2.394573191686683,0.6426788855666807,4,29642,True,True,0,0.12644027389812074,-0.23877131619493794,0.6812791762280054,False,True,-1,-0.467331062885796,0.3325180971107894,0.8148749385330248,False,True,-1,-0.4003484038479515,0.3839498544014692,0.8057240322122197
22.0,0.3,47,N=160k rejuv,160000,True,0.1,False,3443.2631735700606,0.013530499448347444,6,141845,True,True,0,0.044590671501325674,-0.10618182869255387,0.9889477013484802,True,True,0,-0.0498031972558205,0.08531101395976519,1.022144587497265,True,True,0,-0.06475792927786894,0.10561671475386854,1.0087172310039463
