corr,efficiency,frac_negative,bias,est_max,ref_max,x_est,x_ref,edge_frac_est,edge_frac_ref,edge_est,edge_ref,ref_at_mu0,policy,replicate,step,posterior_sd_mu,posterior_sd_sigma
0.992420626107421,1.0,0.3625,-0.004806429744513141,0.013864561642444678,0.017053163436604915,16.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_sigma,2,0,5.99284907221874,3.640224642394688
0.9316408019910919,0.9895957716973204,0.425,-0.004563818803372182,0.010897477877401224,0.014665075039363679,44.0,42.936708860759495,0.0,0.03797468354430374,True,True,0.0009399991125834672,entropy_sigma,2,5,5.552158404103412,2.586579744691008
0.9988683807611438,0.9970035368170657,0.525,-0.003440190808837198,0.008731689772001276,0.0093339339088465,16.0,16.354430379746834,0.0,0.012658227848101207,True,True,2.427203376509368e-06,entropy_sigma,2,10,5.076905411764375,2.06057429798114
0.9934271550691074,1.0,0.525,-0.00191104891046841,0.005523868920435368,0.005279383119236286,16.354430379746834,16.354430379746834,0.012658227848101207,0.012658227848101207,True,True,9.433632068844844e-07,entropy_sigma,2,20,4.89857616732652,1.684082094377461
0.9750324351241143,0.9966590901553228,0.3,7.838055255259772e-05,0.004295661185078809,0.0037930731682923186,43.64556962025317,43.291139240506325,0.01265822784810108,0.025316455696202667,True,True,1.3851854570923194e-05,entropy_sigma,2,30,4.785212809921502,1.5127142566665623
0.992420626107421,1.0,0.3625,-0.004806429744513141,0.013864561642444678,0.017053163436604915,16.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_vector,2,0,5.99284907221874,3.640224642394688
0.9746921168920809,0.9924582686786485,0.0,-0.005541979659334215,0.0764994396741025,0.09028142159137686,26.9873417721519,27.341772151898734,0.3924050632911393,0.4050632911392405,False,False,0.0303700612555029,entropy_vector,2,5,1.9802281752983166,3.1853382404437682
0.9772106935111637,1.0,0.0,-0.0019160579598276606,0.0517491780141498,0.059678676931438024,33.0126582278481,33.0126582278481,0.3924050632911393,0.3924050632911393,False,False,0.0035903673409405368,entropy_vector,2,10,1.3277277359235662,2.3269028544856662
0.9478525798214104,0.9925681028054582,0.05,-0.0018048518984009158,0.023836215910750996,0.03164742224833045,33.0126582278481,32.65822784810126,0.3924050632911393,0.4050632911392406,False,False,0.001020492013096952,entropy_vector,2,20,0.6882025710833092,0.8868154358461202
0.8503574161535318,0.9846753015260555,0.1,-0.0033923665183812485,0.018193841418427587,0.02621436140937561,24.860759493670884,25.21518987341772,0.31645569620253156,0.3291139240506329,False,False,0.003949901201296346,entropy_vector,2,30,0.7002963096280954,1.0112630192385386
0.9946996954494406,0.9999933014466252,0.4375,-0.006172124625335814,0.012918993131708106,0.017053163436604915,44.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_sigma,3,0,6.0038351050806495,3.689036147583811
0.9783351602867888,1.0,0.3875,-0.0029057998772203534,0.014847112377910462,0.016301913329562392,16.0,16.0,0.0,0.0,True,True,0.0004671136836886802,entropy_sigma,3,5,5.345606669540393,2.570913299358517
0.9992602714963053,0.9970027591063524,0.45,-0.0022912454953235013,0.009259737974082943,0.0093339339088465,44.0,16.354430379746834,0.0,0.012658227848101207,True,True,2.427203376509368e-06,entropy_sigma,3,10,5.078881952430671,2.0686207446226135
0.9929277752233969,1.0,0.45,-0.0010560372276358502,0.005762222557725346,0.005292437013280877,43.64556962025317,43.64556962025317,0.01265822784810108,0.01265822784810108,True,True,1.417513585177943e-06,entropy_sigma,3,20,4.893101002787585,1.686384174091534
0.9739516213464993,1.0,0.375,-0.00019095150214577176,0.004256827176899593,0.0036786716269706955,43.291139240506325,43.291139240506325,0.025316455696202667,0.025316455696202667,True,True,1.5089737408491288e-06,entropy_sigma,3,30,4.767643325266119,1.5116029483862632
0.9946996954494406,0.9999933014466252,0.4375,-0.006172124625335814,0.012918993131708106,0.017053163436604915,44.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_vector,3,0,6.0038351050806495,3.689036147583811
