pseudo_mu,pseudo_sigma,expected_loglik,converged,n_support,pseudo_mu_se,pseudo_sigma_se,pseudo_q0.5,pseudo_q0.5_se,physical_q0.5,pseudo_minus_physical_q0.5,pseudo_q0.95,pseudo_q0.95_se,physical_q0.95,pseudo_minus_physical_q0.95,pseudo_q0.99,pseudo_q0.99_se,physical_q0.99,pseudo_minus_physical_q0.99,n_replicates,n_boot,cell,block,dgp,pol,prior_name,scale,design_mean,design_sd,design_q05,design_q50,design_q95,design_min,design_max,design_n
29.363503097275057,3.3879712894441423,-0.21111433405928254,True,200,0.023281763560403793,0.01900801369762721,29.363503097275057,0.023281763560403793,30.000000000036525,-0.6364969027614684,34.93621996072471,0.04707923387156623,33.81468962342685,1.1215303372978624,37.24510290378484,0.05901699314257482,34.935329170425796,2.3097737333590445,30,100,I|cloglog_1.0|uniform_grid|cal|s3,I,cloglog_1.0,uniform_grid,cal,s3,30.09558458961474,8.21557445956784,17.25929648241206,29.92964824120603,42.5929648241206,16.0,44.0,1500
29.9599672307167,3.187299339458623,-0.27774781892287687,True,142,0.006529544901176685,0.010316658834497975,29.9599672307167,0.006529544901176685,30.0,-0.04003276928330024,35.20260810940525,0.012521689888091532,35.21198473697024,-0.009376627564989803,37.37473427299804,0.019308787370011564,37.815574562163114,-0.4408402891650738,30,100,I|logistic_0.5|entropy_q0.95|cal|s3,I,logistic_0.5,entropy_q0.95,cal,s3,33.57002345058626,3.749708141573157,25.28643216080402,34.4321608040201,37.80904522613065,16.14070351758794,40.482412060301506,1500
30.002908014430364,3.1071926081224706,-0.41025622041596144,True,110,0.00314007369342945,0.0041403387719142915,30.002908014430364,0.00314007369342945,30.0,0.0029080144303641475,35.11378504553741,0.00744570476430623,35.21198473697024,-0.09819969143282492,37.23131893257149,0.010074720227995769,37.815574562163114,-0.5842556295916239,30,100,I|logistic_0.5|entropy_vector|cal|s3,I,logistic_0.5,entropy_vector,cal,s3,30.037145728643218,3.632924600057315,24.8643216080402,29.92964824120603,35.27638190954774,21.48743718592965,38.231155778894475,1500
30.003132949744455,3.2558046089030093,-0.20166854723089234,True,199,0.003644890152001388,0.0048290114436999884,30.003132949744455,0.003644890152001388,30.0,0.0031329497444545495,35.35845496934389,0.009787263078262687,35.21198473697024,0.14647023237365175,37.57726707995834,0.012920695259976748,37.815574562163114,-0.2383074822047746,30,100,I|logistic_0.5|uniform_grid|cal|s3,I,logistic_0.5,uniform_grid,cal,s3,30.223155778894473,8.226895012221558,17.266331658291456,30.35175879396985,42.5929648241206,16.0,44.0,1500
30.0004091241156,3.0693136490314044,-0.5246614281646029,True,5,1.0711834781949522e-14,4.463264492478967e-16,30.0004091241156,1.0711834781949522e-14,30.0,0.0004091241155990133,35.04898081197656,1.4282446375932695e-14,35.21198473697024,-0.16300392499367433,37.14070040630434,7.141223187966347e-15,37.815574562163114,-0.6748741558587739,30,100,I|logistic_0.5|fixed_design|cal|s3,I,logistic_0.5,fixed_design,cal,s3,30.0,2.5455844122715723,26.4,30.0,33.6,26.4,33.6,1500
29.926082785404635,3.373427762202383,-0.28953193394573756,True,154,0.01200114034133852,0.02006943838692625,29.926082785404635,0.01200114034133852,30.0,-0.07391721459536527,35.47487767532201,0.025264248513457543,35.53546049727342,-0.06058282195140663,37.7738492882345,0.038491943171510265,38.638693004212946,-0.864843715978445,30,100,I|logistic_1.0|entropy_q0.95|cal|s3,I,logistic_1.0,entropy_q0.95,cal,s3,33.73502177554439,3.885851304508972,25.42010050251256,34.4321608040201,38.37185929648241,16.14070351758794,44.0,1500
30.00611056208456,3.217839945945815,-0.4193456703690214,True,110,0.006176502681664687,0.0079052571410941,30.00611056208456,0.006176502681664687,30.0,0.0061105620845616215,35.29898626812287,0.01396306517262715,35.53546049727342,-0.23647422915055216,37.4919256793393,0.0189477167365711,38.638693004212946,-1.1467673248736432,30,100,I|logistic_1.0|entropy_vector|cal|s3,I,logistic_1.0,entropy_vector,cal,s3,30.03161139028476,3.6621772974793743,24.723618090452263,29.78894472361809,35.27638190954774,21.48743718592965,38.231155778894475,1500
30.00081830044465,3.1399501440410083,-0.5304050030400924,True,5,7.141223187966347e-15,4.463264492478967e-16,30.00081830044465,7.141223187966347e-15,30.0,0.0008183004446493669,35.1655766833173,7.141223187966347e-15,35.53546049727342,-0.3698838139561218,37.30543464262868,1.4282446375932695e-14,38.638693004212946,-1.3332583615842637,30,100,I|logistic_1.0|fixed_design|cal|s3,I,logistic_1.0,fixed_design,cal,s3,30.0,2.5455844122715723,26.4,30.0,33.6,26.4,33.6,1500
30.008918629194294,3.4782728453366025,-0.2152548449744932,True,199,0.005996318092999995,0.007732703019826075,30.008918629194294,0.005996318092999995,30.0,0.008918629194294425,35.73016833437302,0.01578658071514496,35.53546049727342,0.1947078370995996,38.100591268277086,0.020793557098411696,38.638693004212946,-0.5381017359358609,30,100,I|logistic_1.0|uniform_grid|cal|s3,I,logistic_1.0,uniform_grid,cal,s3,30.13197989949749,8.208890688790616,17.266331658291456,30.21105527638191,42.5929648241206,16.0,44.0,1500
30.00643772198493,2.958121378893457,-0.26835112317085064,True,144,0.0010209043368694598,0.0015339925142661662,30.00643772198493,0.0010209043368694598,30.0,0.006437721984930533,34.872114401020525,0.0021572629359271596,34.86693113894355,0.005183262076975836,36.888057102928485,0.003143366393785672,36.83034340505614,0.05771369787234448,30,100,I|mixture_0.5|entropy_q0.95|cal|s3,I,mixture_0.5,entropy_q0.95,cal,s3,33.42275376884422,3.6061181300505947,25.42713567839196,34.150753768844226,37.38693467336684,16.844221105527637,40.482412060301506,1500
29.999386768029886,2.9717412479562806,-0.4030053592244862,True,107,0.0007909792112098507,0.0008213671199987114,29.999386768029886,0.0007909792112098507,30.0,-0.000613231970113759,34.887466138092066,0.001556514088522857,34.86693113894355,0.02053499914851642,36.912690702412455,0.002058368174252662,36.83034340505614,0.08234729735631419,30,100,I|mixture_0.5|entropy_vector|cal|s3,I,mixture_0.5,entropy_vector,cal,s3,30.028140703517586,3.541521792485731,25.00502512562814,29.92964824120603,34.99497487437186,22.190954773869347,38.231155778894475,1500
29.99953997094904,2.9563573074547933,-0.18312774220582584,True,198,0.0005262605233757683,0.0005346494398941555,29.99953997094904,0.0005262605233757683,30.0,-0.0004600290509593208,34.86231501068055,0.0009971943724307966,34.86693113894355,-0.004616128263002395,36.877055508051605,0.0013209212399690256,36.83034340505614,0.04671210299546402,30,100,I|mixture_0.5|uniform_grid|cal|s3,I,mixture_0.5,uniform_grid,cal,s3,30.225125628140702,8.25532770565302,17.266331658291456,30.35175879396985,42.5929648241206,16.0,44.0,1500
29.99987844065695,2.979670674651346,-0.5169936061310625,True,5,7.141223187966347e-15,4.463264492478967e-16,29.99987844065695,7.141223187966347e-15,30.0,-0.00012155934305013716,34.901000556978154,7.141223187966347e-15,34.86693113894355,0.03406941803460484,36.931628979973944,0.0,36.83034340505614,0.10128557491780299,30,100,I|mixture_0.5|fixed_design|cal|s3,I,mixture_0.5,fixed_design,cal,s3,30.0,2.5455844122715723,26.4,30.0,33.6,26.4,33.6,1500
30.012840468723695,2.9161474709361723,-0.26522232252750555,True,142,0.002070152000488064,0.003100842101832781,30.012840468723695,0.002070152000488064,30.0,0.012840468723695153,34.80947621301842,0.00443472966083139,34.80142875995674,0.008047453061678311,36.79681393812564,0.006425223317800917,36.67843428513263,0.11837965299300635,30,100,I|mixture_1.0|entropy_q0.95|cal|s3,I,mixture_1.0,entropy_q0.95,cal,s3,33.41506197654941,3.566102950717634,25.42713567839196,34.150753768844226,37.38693467336684,18.110552763819094,40.482412060301506,1500
29.999700721969546,2.944396443281432,-0.4046725620180873,True,105,0.001606610741643737,0.001675078289345031,29.999700721969546,0.001606610741643737,30.0,-0.00029927803045382007,34.842801890884026,0.0031726805079793437,34.80142875995674,0.04137313092728334,36.84939112813072,0.004197069250768773,36.67843428513263,0.17095684299808767,30,100,I|mixture_1.0|entropy_vector|cal|s3,I,mixture_1.0,entropy_vector,cal,s3,29.959477386934672,3.4892781306622265,25.00502512562814,29.859296482412063,34.85427135678392,22.190954773869347,37.527638190954775,1500
29.999024621739586,2.911356464637264,-0.18057273127146564,True,198,0.0010898235745509359,0.0011354063235707564,29.999024621739586,0.0010898235745509359,30.0,-0.0009753782604136063,34.7877798619468,0.00209515630578736,34.80142875995674,-0.01364889800994007,36.77185254382354,0.0027856991957580365,36.67843428513263,0.09341825869091025,30,100,I|mixture_1.0|uniform_grid|cal|s3,I,mixture_1.0,uniform_grid,cal,s3,30.175597989949747,8.248517155017506,17.266331658291456,30.21105527638191,42.5929648241206,16.0,44.0,1500
30.0,3.0000000000000004,-0.27255722688126605,True,146,1.1566600353007365e-08,9.182790090396181e-09,30.0,1.1566600353007365e-08,30.0,0.0,34.93456088085442,8.671918993284794e-09,34.93456088085442,0.0,36.979043622122525,1.3587338313983864e-08,36.979043622122525,0.0,30,100,I|probit|entropy_q0.95|cal|s3,I,probit,entropy_q0.95,cal,s3,33.424536013400335,3.6267441981442503,25.42713567839196,34.150753768844226,37.38693467336684,16.844221105527637,40.482412060301506,1500
29.999756789118383,2.9594462615474155,-0.5152027361459837,True,5,0.0,1.3389793477436902e-15,29.999756789118383,0.0,30.0,-0.0002432108816172729,34.867612706192624,0.0,34.80142875995674,0.06618394623588131,36.884458308007325,1.4282446375932695e-14,36.67843428513263,0.20602402287469346,30,100,I|mixture_1.0|fixed_design|cal|s3,I,mixture_1.0,fixed_design,cal,s3,30.0,2.5455844122715723,26.4,30.0,33.6,26.4,33.6,1500
30.0,3.0000000000000004,-0.40634803377448875,True,107,5.682663900661797e-09,6.171372477001961e-09,30.0,5.682663900661797e-09,30.0,0.0,34.93456088085442,1.2000080604176216e-08,34.93456088085442,0.0,36.979043622122525,1.5832442387182854e-08,36.979043622122525,0.0,30,100,I|probit|entropy_vector|cal|s3,I,probit,entropy_vector,cal,s3,30.028140703517586,3.541521792485731,25.00502512562814,29.92964824120603,34.99497487437186,22.190954773869347,38.231155778894475,1500
30.0,3.0000000000000004,-0.1856076848349716,True,199,5.488694789191622e-09,3.950179854852042e-09,30.0,5.488694789191622e-09,30.0,0.0,34.93456088085442,6.5371246084764275e-09,34.93456088085442,0.0,36.979043622122525,8.526205046856773e-09,36.979043622122525,0.0,30,100,I|probit|uniform_grid|cal|s3,I,probit,uniform_grid,cal,s3,30.24594974874372,8.246419978399105,17.266331658291456,30.35175879396985,42.5929648241206,16.0,44.0,1500
30.000000004525205,2.9999999920766056,-0.5187709543170788,True,5,1.0711834781949522e-14,0.0,30.000000004525205,1.0711834781949522e-14,30.0,4.52520509952592e-09,34.9345608723468,1.4282446375932695e-14,34.93456088085442,-8.507619497777341e-09,36.97904360821516,0.0,36.979043622122525,-1.390736770190415e-08,30,100,I|probit|fixed_design|cal|s3,I,probit,fixed_design,cal,s3,30.0,2.5455844122715723,26.4,30.0,33.6,26.4,33.6,1500
29.889991806461257,3.4408904382118357,-0.294115736368549,True,154,0.01793373461039839,0.031224827637349864,29.889991806461257,0.01793373461039839,30.0,-0.11000819353874292,35.54975292369664,0.037078386085681654,35.57677973360848,-0.027026809911845362,37.89469996220282,0.057938798331517556,39.737825012389216,-1.8431250501863943,30,100,I|robit_0.5|entropy_q0.95|cal|s3,I,robit_0.5,entropy_q0.95,cal,s3,33.73502177554439,3.885851304508972,25.42010050251256,34.4321608040201,38.37185929648241,16.14070351758794,44.0,1500
30.006485337206172,3.2258188692854164,-0.4201369061738598,True,110,0.006652635998772476,0.009107270725777628,30.006485337206172,0.006652635998772476,30.0,0.006485337206171948,35.31248520423878,0.016020488292269066,35.57677973360848,-0.26429452936969966,37.51086220580913,0.021820931046196004,39.737825012389216,-2.226962806580083,30,100,I|robit_0.5|entropy_vector|cal|s3,I,robit_0.5,entropy_vector,cal,s3,30.03161139028476,3.6621772974793743,24.723618090452263,29.78894472361809,35.27638190954774,21.48743718592965,38.231155778894475,1500
30.00082201087955,3.1405991373084015,-0.5304581210507703,True,5,3.570611593983174e-15,4.463264492478967e-16,30.00082201087955,3.570611593983174e-15,30.0,0.0008220108795491399,35.16664789268194,1.4282446375932695e-14,35.57677973360848,-0.410131840926546,37.306948137171446,7.141223187966347e-15,39.737825012389216,-2.43087687521777,30,100,I|robit_0.5|fixed_design|cal|s3,I,robit_0.5,fixed_design,cal,s3,30.0,2.5455844122715723,26.4,30.0,33.6,26.4,33.6,1500
29.773570820872614,3.995053869081471,-0.29738809978534053,True,167,0.03223915106177936,0.05439207874787855,29.773570820872614,0.03223915106177936,30.0,-0.22642917912738625,36.34484966729778,0.07387301220796047,36.504586384524266,-0.15973671722648675,39.067455895888926,0.10944408038110498,42.55029017330671,-3.482834277417787,30,100,I|robit_1.0|entropy_q0.95|cal|s3,I,robit_1.0,entropy_q0.95,cal,s3,34.1891189279732,4.4360518625604035,24.153768844221105,35.1356783919598,39.35678391959799,16.0,44.0,1500
30.016564854421794,3.732326590211703,-0.22935726291598818,True,199,0.009999371760313439,0.016771459802527384,30.016564854421794,0.009999371760313439,30.0,0.01656485442179445,36.15569578329894,0.031966770249260285,35.57677973360848,0.5789160496904557,38.69925488278689,0.04300897550550221,39.737825012389216,-1.038570129602327,30,100,I|robit_0.5|uniform_grid|cal|s3,I,robit_0.5,uniform_grid,cal,s3,30.182914572864323,8.199150248430842,17.266331658291456,30.21105527638191,42.5929648241206,16.0,44.0,1500
30.022307006566646,3.4767889330685584,-0.43804649263041606,True,112,0.011975244746298023,0.019063952102558887,30.022307006566646,0.011975244746298023,30.0,0.022307006566645526,35.7411158932692,0.03648719410095836,36.504586384524266,-0.7634704912550632,38.11052754949941,0.04898647439371428,42.55029017330671,-4.4397626238073045,30,100,I|robit_1.0|entropy_vector|cal|s3,I,robit_1.0,entropy_vector,cal,s3,30.119128978224452,3.765999558347485,24.8643216080402,29.92964824120603,35.8391959798995,21.48743718592965,38.231155778894475,1500
30.00164792384836,3.2869680176066876,-0.5415711071077731,True,5,0.0,8.926528984957934e-16,30.00164792384836,0.0,30.0,0.001647923848359767,35.40822918928221,1.4282446375932695e-14,36.504586384524266,-1.0963571952420565,37.64827898364791,7.141223187966347e-15,42.55029017330671,-4.902011189658801,30,100,I|robit_1.0|fixed_design|cal|s3,I,robit_1.0,fixed_design,cal,s3,30.0,2.5455844122715723,26.4,30.0,33.6,26.4,33.6,1500
29.997145104408006,3.5545177497378315,-0.296954581992294,True,161,0.021711195545289982,0.04370136756448837,29.997145104408006,0.021711195545289982,30.0,-0.0028548955919944774,35.84380651712766,0.07284998050444948,36.43456088085442,-0.5907543637267594,38.266189914751045,0.10167821105889155,39.91904362212253,-1.6528537073714844,30,100,I|tail_0.5|entropy_q0.95|cal|s3,I,tail_0.5,entropy_q0.95,cal,s3,33.82919932998325,4.168248205685851,24.435175879396986,34.57286432160804,39.07537688442211,16.14070351758794,44.0,1500
30.03724256623589,4.265328831433822,-0.26171064442062797,True,200,0.012177526941029089,0.018982936189751876,30.03724256623589,0.012177526941029089,30.0,0.037242566235889285,37.05308416476049,0.037749727731474385,36.504586384524266,0.5484977802362252,39.95988122532707,0.05025259156331534,42.55029017330671,-2.590408947979647,30,100,I|robit_1.0|uniform_grid|cal|s3,I,robit_1.0,uniform_grid,cal,s3,30.150646566164156,8.188310896091417,17.266331658291456,30.140703517587937,42.5929648241206,16.0,44.0,1500
30.01675143843565,3.0343120060270614,-0.521681533858717,True,5,7.141223187966347e-15,4.463264492478967e-16,30.01675143843565,7.141223187966347e-15,30.0,0.016751438435651522,35.00775054685166,7.141223187966347e-15,36.43456088085442,-1.4268103340027594,37.0756167228333,7.141223187966347e-15,39.91904362212253,-2.843426899289227,30,100,I|tail_0.5|fixed_design|cal|s3,I,tail_0.5,fixed_design,cal,s3,30.0,2.5455844122715723,26.4,30.0,33.6,26.4,33.6,1500
30.103190773709365,3.167746135196086,-0.4142961811183232,True,111,0.013904901260571404,0.021706511690353127,30.103190773709365,0.013904901260571404,30.0,0.10319077370936469,35.31366949344815,0.048991500030510976,36.43456088085442,-1.1208913874062674,37.47247026082387,0.0637298102995774,39.91904362212253,-2.446573361298661,30,100,I|tail_0.5|entropy_vector|cal|s3,I,tail_0.5,entropy_vector,cal,s3,30.14989614740368,3.6790864149112967,25.00502512562814,29.859296482412063,35.56482412060301,21.48743718592965,38.231155778894475,1500
30.25007079445796,3.43973664564878,-0.21212041970885526,True,199,0.01072816120400563,0.014639681320329893,30.25007079445796,0.01072816120400563,30.0,0.25007079445796165,35.90793409181125,0.029364615041454347,36.43456088085442,-0.5266267890431706,38.252094827323376,0.03887976736246161,39.91904362212253,-1.6669487947991541,30,100,I|tail_0.5|uniform_grid|cal|s3,I,tail_0.5,uniform_grid,cal,s3,30.17137688442211,8.227947204725945,17.266331658291456,30.21105527638191,42.5929648241206,16.0,44.0,1500
29.93657064205625,4.098763839363888,-0.30670724286415685,True,172,0.04047495936737205,0.0908046335552714,29.93657064205625,0.04047495936737205,30.0,-0.06342935794375038,36.678437209251484,0.1393078554803402,37.93456088085442,-1.2561236716029356,39.4717211859559,0.19960164125374427,42.85904362212253,-3.3873224361666274,30,100,I|tail_1.0|entropy_q0.95|cal|s3,I,tail_1.0,entropy_q0.95,cal,s3,34.470619765494135,4.682810831519328,24.160804020100503,34.99497487437186,41.04522613065326,16.0,44.0,1500
30.025294238390657,3.051791321136816,-0.5231395824628018,True,5,0.0,0.0,30.025294238390657,0.0,30.0,0.025294238390657142,35.04504426166157,7.141223187966347e-15,37.93456088085442,-2.8895166191928467,37.12482249033358,0.0,42.85904362212253,-5.734221131788949,30,100,I|tail_1.0|fixed_design|cal|s3,I,tail_1.0,fixed_design,cal,s3,30.0,2.5455844122715723,26.4,30.0,33.6,26.4,33.6,1500
30.487490070175618,3.913691517398521,-0.24352631207300376,True,199,0.01629471721084831,0.031918212524337825,30.487490070175618,0.01629471721084831,30.0,0.4874900701756175,36.92493975733778,0.058061964243871424,37.93456088085442,-1.009621123516638,39.59209801132734,0.07920281430543051,42.85904362212253,-3.26694561079519,30,100,I|tail_1.0|uniform_grid|cal|s3,I,tail_1.0,uniform_grid,cal,s3,30.12757118927973,8.160495059516657,17.266331658291456,30.21105527638191,42.5929648241206,16.0,44.0,1500
30.151752126667606,3.248687569302535,-0.42247356640059314,True,111,0.020622700779445276,0.032760926480485515,30.151752126667606,0.020622700779445276,30.0,0.1517521266676063,35.49536765786704,0.07360767375414112,37.93456088085442,-2.4391932229873774,37.70932954693747,0.09585544839358323,42.85904362212253,-5.149714075185059,30,100,I|tail_1.0|entropy_vector|cal|s3,I,tail_1.0,entropy_vector,cal,s3,30.14989614740368,3.6790864149112967,25.00502512562814,29.859296482412063,35.56482412060301,21.48743718592965,38.231155778894475,1500
