cell,block,dgp,pol,prior_name,scale,n,backend,target,n_rep,coverage,coverage_se,bias,rmse,mean_width,median_width,w_star,frac_narrow,false_certainty,false_certainty_se,delta,curve_scale,dangerous_error,dangerous_error_se,decision_loss_10to1,unresolved_rate,frac_all_equal,x_min_mean,x_max_mean,target_true,target_outside_sampled
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,20,particle,q0.95,22,1.0,0.0,-3.9206984491642918,4.360262635311085,12.885109715146314,12.623032835844732,,0.0,,,1.5,3.0,0.9090909090909091,0.06129089658756747,39.86967524017569,0.7727272727272727,0.7272727272727273,9.170397441754226,34.37551393330288,42.93456088085442,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,20,particle,q0.99,22,1.0,0.0,-4.619648072476572,5.115878512584746,16.033996653334096,15.259050659756078,,0.0,,,1.5,3.0,0.9090909090909091,0.06129089658756747,46.220985334968596,0.7727272727272727,0.7272727272727273,9.170397441754226,34.37551393330288,44.979043622122525,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,30,particle,q0.5,22,1.0,0.0,-1.8274153089790912,2.548314819731204,8.105260051631834,7.735256245092074,,0.0,,,1.5,3.0,0.6363636363636364,0.10255928633050294,20.477169070393376,0.7272727272727273,0.7272727272727273,8.524440383736867,34.59936043855642,38.0,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,30,particle,q0.95,22,1.0,0.0,-3.6488543299902316,4.129571412745215,12.581727295557743,12.39515928600376,,0.0,,,1.5,3.0,0.9090909090909091,0.06129089658756747,37.15123404843511,0.7272727272727273,0.7272727272727273,8.524440383736867,34.59936043855642,42.93456088085442,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,30,particle,q0.99,22,1.0,0.0,-4.427125752574329,4.951825682693854,15.211097808920174,14.947690197531518,,0.0,,,1.5,3.0,0.9090909090909091,0.06129089658756747,44.63864205701095,0.7272727272727273,0.7272727272727273,8.524440383736867,34.59936043855642,44.979043622122525,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,50,particle,q0.5,22,0.9545454545454546,0.04440947367810882,-1.5670969929023277,1.8519373646065822,7.265665978243376,7.149217063421794,2.5238625928067258,0.0,0.0,0.0,1.5,3.0,0.5,0.10660035817780522,15.736923562408974,0.5454545454545454,0.5,8.28140703517588,35.30287802649612,38.0,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,50,particle,q0.95,22,1.0,0.0,-3.2801584076266113,3.475360591588839,12.180631129372857,11.840571517606147,4.962188850452113,0.0,0.0,0.0,1.5,3.0,0.9545454545454546,0.04440947367810882,32.935541680957506,0.5454545454545454,0.5,8.28140703517588,35.30287802649612,42.93456088085442,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,50,particle,q0.99,22,1.0,0.0,-4.018605456348516,4.288446614520254,14.664604058254831,13.991408939672024,6.505481304742142,0.0,0.0,0.0,1.5,3.0,0.9545454545454546,0.04440947367810882,40.625731283205944,0.5454545454545454,0.5,8.28140703517588,35.30287802649612,44.979043622122525,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,50,ref,q0.5,22,0.9545454545454546,0.04440947367810882,-1.1908635930021132,1.5939648644774922,7.177833342652266,7.613451903143442,2.5238625928067258,0.0,0.0,0.0,1.5,3.0,0.45454545454545453,0.10615894693111677,12.225398395578317,0.5454545454545454,0.5,8.28140703517588,35.30287802649612,38.0,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,50,ref,q0.95,22,1.0,0.0,-2.7259026272818905,2.955021318166811,11.87835380313836,11.527507657140763,4.962188850452113,0.0,0.0,0.0,1.5,3.0,0.9090909090909091,0.06129089658756747,27.79103126521045,0.5454545454545454,0.5,8.28140703517588,35.30287802649612,42.93456088085442,1.0
II|probit_shift38|uniform_grid|shifted|s3,II,probit_shift38,uniform_grid,shifted,s3,50,ref,q0.99,22,1.0,0.0,-3.361898592988661,3.6990334202196653,14.457355597510922,13.712408632911842,6.505481304742142,0.0,0.0,0.0,1.5,3.0,0.9090909090909091,0.06129089658756747,34.54541804706536,0.5454545454545454,0.5,8.28140703517588,35.30287802649612,44.979043622122525,1.0
II|tail_1.0|entropy_q0.95|shifted|s3,II,tail_1.0,entropy_q0.95,shifted,s3,20,particle,q0.5,22,0.9545454545454546,0.04440947367810882,-0.13538020006316015,1.7001439339897233,7.1587357243364265,7.4032403991026285,,0.0,,,1.8825082281539385,3.765016456307877,0.13636363636363635,0.0731650049984536,8.047814306379129,0.045454545454545456,0.0,21.52032891731384,35.142987665600735,30.0,0.0
II|tail_1.0|entropy_q0.95|shifted|s3,II,tail_1.0,entropy_q0.95,shifted,s3,20,particle,q0.95,22,0.8181818181818182,0.08223036670302644,-2.997819406891293,3.4207362132302768,9.475811477894148,8.919297344357023,,0.0,,,1.8825082281539385,3.765016456307877,0.7727272727272727,0.08934606739851096,30.605859875187527,0.045454545454545456,0.0,21.52032891731384,35.142987665600735,37.93456088085442,1.0
II|tail_1.0|entropy_q0.95|shifted|s3,II,tail_1.0,entropy_q0.95,shifted,s3,20,particle,q0.99,22,0.8181818181818182,0.08223036670302644,-5.8207606482046685,6.235047230397828,13.905242862808892,12.610769509189566,,0.0,,,1.8825082281539385,3.765016456307877,0.9090909090909091,0.06129089658756747,58.20760648204669,0.045454545454545456,0.0,21.52032891731384,35.142987665600735,42.85904362212253,1.0
